prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0034185746,0.0023707037,0.97806084,0.016149797,3052498,respiratory,respiratory
0.011906544,0.025824305,0.0063370983,0.9559321,40058,vector,vector
0.98136854,0.0045635523,0.0028591296,0.0112087345,3048148,direct contact,direct contact
0.00661335,0.006242243,0.019969521,0.96717495,11033,vector,vector
0.719703,0.017838705,0.012024755,0.2504335,3051375,direct contact,direct contact
0.48279738,0.4899119,0.00936308,0.0179276,72149,faecal-oral,faecal-oral
0.03899135,0.010907499,0.024160536,0.92594063,1972579,vector,vector
0.003228095,0.0010486133,0.0027891987,0.9929341,3048443,vector,vector
0.016391715,0.009453471,0.97131044,0.00284435,277944,respiratory,respiratory
0.013674857,0.1085994,0.00959242,0.8681333,40053,vector,vector
0.102494165,0.15631168,0.44845212,0.29274204,694009,direct contact,respiratory
0.24128875,0.02877978,0.026085004,0.7038465,11569,vector,vector
0.06120278,0.5726329,0.16799165,0.19817264,693997,faecal-oral,faecal-oral
0.017595716,0.97562224,0.002648835,0.0041331407,1239570,faecal-oral,faecal-oral
0.006844782,0.006560709,0.0091664,0.97742814,3052401,vector,vector
0.20116338,0.020480141,0.03540051,0.742956,3052684,vector,vector
0.92443126,0.0133400345,0.005674207,0.05655454,3049952,direct contact,direct contact
0.8590427,0.018627005,0.03166784,0.09066239,90961,direct contact,direct contact
0.99318236,0.0026033327,0.0015176773,0.002696601,3052345,direct contact,direct contact
0.00860937,0.0059647737,0.018731987,0.9666939,3047375,vector,vector
0.0036411965,0.0014428988,0.0012251628,0.9936907,60875,vector,vector
0.0063876873,0.0050994707,0.008242739,0.98027,3052426,vector,vector
0.04412778,0.0283161,0.13843215,0.78912395,3052503,respiratory,vector
0.0019389284,0.0014787288,0.0015833428,0.99499905,3047395,vector,vector
0.005322114,0.0024830261,0.0032716298,0.9889233,2169701,vector,vector
0.99300647,0.0028596893,0.0019310028,0.0022028403,338478,direct contact,direct contact
0.96384877,0.024590375,0.0036282195,0.00793265,138950,direct contact,direct contact
0.13649541,0.06502927,0.5758032,0.22267205,12092,faecal-oral,respiratory
0.10312974,0.045661386,0.3061481,0.54506075,3052496,respiratory,vector
