prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0074111586,0.0034100239,0.712108,0.27707082,3052303,respiratory,respiratory
0.0020279419,0.001618328,0.0012054008,0.99514836,2747210,vector,vector
0.96738464,0.02781976,0.002197049,0.002598549,138950,direct contact,direct contact
0.0016540493,0.000944558,0.0013848327,0.99601656,3048440,vector,vector
0.9647402,0.021732038,0.0043969457,0.009130763,3049954,direct contact,direct contact
0.17107311,0.6766696,0.020050839,0.13220647,351073,faecal-oral,faecal-oral
0.005625377,0.0032752538,0.0035229695,0.98757637,3052426,vector,vector
0.0007878918,0.0007826402,0.00082909805,0.9976004,3048225,vector,vector
0.5346574,0.09299895,0.07144559,0.30089805,3052480,respiratory,direct contact
0.044304956,0.018895308,0.88095844,0.055841286,1933190,vector,respiratory
0.88541716,0.01085892,0.0060941116,0.09762978,11723,direct contact,direct contact
0.029795213,0.0033225808,0.0039148694,0.96296734,1972574,vector,vector
0.004787991,0.99071395,0.0022546179,0.0022434753,1239570,faecal-oral,faecal-oral
0.046148904,0.83695054,0.011795524,0.10510498,28875,faecal-oral,faecal-oral
0.02219747,0.024355737,0.026149448,0.92729735,3052444,vector,vector
0.009767683,0.001260701,0.0022163962,0.9867552,3048168,vector,vector
0.9796045,0.004594075,0.0059355726,0.009865906,38767,direct contact,direct contact
0.9870028,0.0021623652,0.007957508,0.0028772547,249583,direct contact,direct contact
0.9954697,0.0011955915,0.0012773437,0.002057382,3052458,direct contact,direct contact
0.48963547,0.05086164,0.34132192,0.11818093,3052514,vector,direct contact
0.0029848097,0.0030597127,0.0018101818,0.99214524,48543,vector,vector
0.00698513,0.007805134,0.0073280646,0.9778816,3052397,vector,vector
0.01958571,0.021073839,0.9545605,0.004779917,290028,respiratory,respiratory
0.50228775,0.011246489,0.010697878,0.47576788,3048175,vector,direct contact
0.12716495,0.021581648,0.28470877,0.56654465,1933191,vector,vector
0.9645872,0.016720174,0.009717993,0.008974613,1897087,direct contact,direct contact
0.9967269,0.00089720124,0.0018473542,0.00052855955,194443,direct contact,direct contact
0.29036742,0.2707598,0.35927004,0.07960276,693997,faecal-oral,respiratory
0.0130899465,0.11889964,0.85764635,0.010364025,694003,respiratory,respiratory
