prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0015205522,0.0025357055,0.93326247,0.06268134,3052470,respiratory,respiratory
0.0025882656,0.0014993396,0.01004732,0.9858651,11039,vector,vector
0.9565866,0.027869347,0.0032175786,0.012326519,138951,direct contact,direct contact
0.010045013,0.008745288,0.01780033,0.9634094,11024,vector,vector
0.85545856,0.008742239,0.03287388,0.102925315,2951618,direct contact,direct contact
0.78188515,0.11147205,0.08895249,0.01769033,1803956,faecal-oral,direct contact
0.0023335135,0.0011479056,0.0019737168,0.99454486,11036,vector,vector
0.011939231,0.9461162,0.0070036943,0.034940865,77763,vector,faecal-oral
0.001084253,0.0009818507,0.9883532,0.0095807575,3052498,respiratory,respiratory
0.0019530216,0.0010506504,0.0019250134,0.9950713,3052431,vector,vector
0.9914853,0.003470944,0.0023945572,0.0026491939,3052462,direct contact,direct contact
0.0013899246,0.0008649848,0.0008386363,0.99690646,3052463,vector,vector
0.03288851,0.94466096,0.005305469,0.017145138,1239572,faecal-oral,faecal-oral
0.09129623,0.87497485,0.01534636,0.018382514,2003652,faecal-oral,faecal-oral
0.18672656,0.038268548,0.01867485,0.7563301,59304,vector,vector
0.0021010144,0.0027603316,0.0018246671,0.99331397,3052396,vector,vector
0.85926247,0.0035121483,0.12901843,0.008207018,11292,direct contact,direct contact
0.9864135,0.002052154,0.006397237,0.005137205,3052230,direct contact,direct contact
0.9879098,0.0033461442,0.0052228337,0.0035212245,249583,direct contact,direct contact
0.005484293,0.00292119,0.0038925007,0.9877021,11021,vector,vector
0.0016711019,0.0022376375,0.0013163069,0.99477494,3052387,vector,vector
0.0023836305,0.0024349645,0.0032386673,0.99194276,3052397,vector,vector
0.022771945,0.35986468,0.480813,0.13655035,3052499,respiratory,respiratory
0.09295019,0.008249729,0.008196251,0.89060384,1972577,vector,vector
0.007465593,0.0029367914,0.0032488597,0.98634875,3047395,vector,vector
0.9975171,0.00056060293,0.0014676036,0.00045470288,3052460,direct contact,direct contact
0.012407534,0.0067343917,0.0037327611,0.9771253,2955935,direct contact,vector
0.046325367,0.6409473,0.24076329,0.071964055,2956252,faecal-oral,faecal-oral
0.036922373,0.008429248,0.9172054,0.037443057,3052496,respiratory,respiratory
