prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0020679196,0.06742072,0.90695393,0.023557473,694003,respiratory,respiratory
0.0029945725,0.9611073,0.0061392947,0.029758882,77763,vector,faecal-oral
0.9493846,0.012096281,0.025897022,0.012622026,90961,direct contact,direct contact
0.0012441311,0.00086306996,0.001706142,0.9961867,3052431,vector,vector
0.99575716,0.0012677016,0.0012907251,0.0016844484,194440,direct contact,direct contact
0.51788163,0.44410604,0.025528174,0.012484148,2003650,faecal-oral,direct contact
0.057177354,0.03094748,0.039974283,0.87190086,3052413,vector,vector
0.0008371664,0.00071050745,0.0014655468,0.9969868,3052389,vector,vector
0.0043987916,0.005341701,0.7209492,0.26931033,3052789,respiratory,respiratory
0.0044845557,0.0017617354,0.0014675739,0.9922861,3047837,vector,vector
0.07922777,0.011399779,0.01425981,0.89511263,3051375,direct contact,vector
0.0011183233,0.0061578215,0.0018918512,0.99083203,40057,vector,vector
0.8849959,0.100836664,0.007583015,0.0065844124,72149,faecal-oral,direct contact
0.8403649,0.1007576,0.0284992,0.030378306,2003649,faecal-oral,direct contact
0.6926277,0.0043794895,0.005689874,0.29730296,1972573,vector,direct contact
0.0016161661,0.002798778,0.0016471487,0.99393785,3047817,vector,vector
0.10316568,0.029586038,0.34535584,0.5218924,12110,direct contact,vector
0.77409464,0.21851985,0.0041434537,0.0032420426,147712,direct contact,direct contact
0.5078025,0.007012303,0.0066504423,0.4785348,2955291,direct contact,direct contact
0.0005586765,0.0012325651,0.0009708255,0.9972379,332097,vector,vector
0.0036702305,0.0016230637,0.0045388388,0.99016786,11020,vector,vector
0.01947559,0.01868681,0.031762306,0.93007535,3052397,vector,vector
0.0024769867,0.002141117,0.9623708,0.033011112,3052489,respiratory,respiratory
0.008576065,0.016355608,0.0049959742,0.9700724,40053,vector,vector
0.011874155,0.0064633195,0.013132922,0.9685296,11569,vector,vector
0.08102911,0.028717354,0.8153706,0.074882954,3052314,direct contact,respiratory
0.98191535,0.0050055617,0.0048922384,0.008186784,3052460,direct contact,direct contact
0.26000407,0.6765433,0.016751027,0.04670157,1821750,faecal-oral,faecal-oral
0.2896235,0.025271555,0.2598072,0.42529777,3052317,respiratory,vector
