prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.006285778,0.0026447247,0.9758061,0.015263418,3052307,respiratory,respiratory
0.0038822945,0.0021322677,0.003098769,0.9908867,3052431,vector,vector
0.9934695,0.001514192,0.003202498,0.0018138394,3052345,direct contact,direct contact
0.09690898,0.010058854,0.02176169,0.8712705,3048287,vector,vector
0.9827,0.0040338384,0.0044088094,0.008857421,1897087,direct contact,direct contact
0.038550854,0.6631486,0.020481938,0.2778186,1348384,faecal-oral,faecal-oral
0.5024048,0.025445705,0.10085639,0.3712931,3052684,vector,direct contact
0.0840506,0.007915386,0.008839629,0.8991944,3047837,vector,vector
0.0039837454,0.0024691164,0.9497471,0.043800022,3052789,respiratory,respiratory
0.0021254425,0.0009014684,0.0015122317,0.9954608,3048158,vector,vector
0.9863557,0.0023801115,0.0013719557,0.009892289,3049953,direct contact,direct contact
0.91625756,0.0060032927,0.005303898,0.07243524,1972573,vector,direct contact
0.026704067,0.95199406,0.008898929,0.012402899,1239572,faecal-oral,faecal-oral
0.647165,0.10607006,0.17428781,0.07247707,1678143,faecal-oral,direct contact
0.016931567,0.005858169,0.007568212,0.96964204,48543,vector,vector
0.0017708279,0.0009789789,0.0011954725,0.99605477,60875,vector,vector
0.8301968,0.15029068,0.004439606,0.015072958,138950,direct contact,direct contact
0.9831965,0.00606369,0.007383938,0.0033558488,11676,direct contact,direct contact
0.90472865,0.009930399,0.022352543,0.06298839,249583,direct contact,direct contact
0.005354249,0.0042897826,0.0049420507,0.9854139,3052401,vector,vector
0.0024252327,0.0015098711,0.001975552,0.99408937,3052387,vector,vector
0.013789148,0.09178775,0.7625948,0.13182831,3052456,vector,respiratory
0.02396406,0.010798138,0.9525934,0.012644441,277944,respiratory,respiratory
0.0021871324,0.0008467907,0.0012506939,0.9957153,11036,vector,vector
0.0015574008,0.00079270336,0.0011676168,0.99648225,3052466,vector,vector
0.968597,0.005688864,0.008904899,0.016809177,3052505,direct contact,direct contact
0.9917013,0.0010560608,0.0021005962,0.0051419917,3052461,direct contact,direct contact
0.026686318,0.96316326,0.003060099,0.007090304,2003651,faecal-oral,faecal-oral
0.043014567,0.022634255,0.9292722,0.0050789886,694003,respiratory,respiratory
