prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.003820282,0.0028965578,0.69968706,0.2935961,3052789,respiratory,respiratory
0.0010260298,0.000534634,0.00065062684,0.99778867,3048158,vector,vector
0.5800612,0.067094006,0.088683724,0.26416105,2951619,direct contact,direct contact
0.03251467,0.0014088831,0.0017145509,0.9643619,3052464,vector,vector
0.9948808,0.0010473878,0.000746876,0.0033249063,3049953,direct contact,direct contact
0.0880355,0.16460198,0.51981115,0.22755137,67605,faecal-oral,respiratory
0.0023585693,0.0022702105,0.0019306396,0.99344057,1933189,vector,vector
0.0022565837,0.0008584021,0.0010446388,0.9958404,3048360,vector,vector
0.013835759,0.0038749166,0.932561,0.049728364,3052303,respiratory,respiratory
0.03905441,0.0023599567,0.002871967,0.9557137,3052468,vector,vector
0.984068,0.0066828416,0.003335801,0.0059133284,3052557,direct contact,direct contact
0.0014363119,0.0010453254,0.0019254965,0.9955929,3047395,vector,vector
0.033323377,0.82786083,0.010985657,0.12783016,1239572,faecal-oral,faecal-oral
0.0062351353,0.9874148,0.0012490111,0.005101041,1239570,faecal-oral,faecal-oral
0.0006801498,0.0007612488,0.0006875447,0.99787104,3052396,vector,vector
0.0012540646,0.00067333103,0.0006482387,0.99742436,60875,vector,vector
0.5823223,0.025193643,0.045512952,0.34697112,90961,direct contact,direct contact
0.009704522,0.050473507,0.9047883,0.035033636,694009,direct contact,respiratory
0.40346843,0.053180836,0.08509795,0.45825276,38767,direct contact,vector
0.71385086,0.0041341987,0.007180602,0.27483433,3048170,vector,direct contact
0.0018701245,0.007404973,0.0041561155,0.9865688,11033,vector,vector
0.597404,0.0041342815,0.005674585,0.3927872,3048287,vector,direct contact
0.0057885344,0.006821322,0.5668341,0.42055604,3052470,respiratory,respiratory
0.005258627,0.00094631815,0.0012988859,0.99249613,3046277,vector,vector
0.0015995421,0.0009605768,0.0011689811,0.9962709,3048440,vector,vector
0.2011066,0.21323526,0.031305663,0.5543525,11723,direct contact,vector
0.335714,0.084366985,0.23519053,0.34472847,2951618,direct contact,vector
0.056122635,0.6317067,0.051512517,0.26065812,36427,faecal-oral,faecal-oral
0.052011948,0.0064332234,0.92802715,0.013527752,3052331,respiratory,respiratory
