prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.00065566204,0.0007621853,0.9916687,0.0069134487,3052498,respiratory,respiratory
0.6800645,0.035715263,0.038575593,0.24564463,59304,vector,direct contact
0.7467063,0.2316819,0.009850565,0.0117612,138949,direct contact,direct contact
0.006291609,0.00079312176,0.002989168,0.9899261,3047375,vector,vector
0.8006228,0.005364859,0.005786604,0.18822572,2955291,direct contact,direct contact
0.6634625,0.1982436,0.036475442,0.101818435,351073,faecal-oral,direct contact
0.050819438,0.0040005543,0.0074140914,0.93776596,3048170,vector,vector
0.00039157856,0.00048032694,0.00041461262,0.9987135,60876,vector,vector
0.010158099,0.00554884,0.9081674,0.07612569,3052501,respiratory,respiratory
0.28528914,0.05206926,0.1105627,0.5520789,3052413,vector,vector
0.9332153,0.044564527,0.008081444,0.014138749,338478,direct contact,direct contact
0.017251855,0.009639906,0.019024534,0.9540837,1933189,vector,vector
0.21918818,0.7615692,0.0049505304,0.0142920315,72149,faecal-oral,faecal-oral
0.02387422,0.37255344,0.013909719,0.5896627,28875,faecal-oral,vector
0.053914644,0.033178903,0.03636163,0.8765448,40053,vector,vector
0.00041247305,0.0009676894,0.00070851535,0.9979113,59300,vector,vector
0.9973991,0.0008716713,0.00091013324,0.0008190719,3052505,direct contact,direct contact
0.9450447,0.017647114,0.0040392913,0.033268943,3049953,direct contact,direct contact
0.96414787,0.003222868,0.0052965386,0.027332785,2951619,direct contact,direct contact
0.0017934025,0.0006840975,0.002384714,0.9951379,3048443,vector,vector
0.056611508,0.014752939,0.017660081,0.91097546,1972574,vector,vector
0.0018012893,0.0011007355,0.0024571363,0.9946408,3048360,vector,vector
0.114474475,0.010927944,0.6446024,0.2299951,2169991,respiratory,respiratory
0.0013714874,0.00091523083,0.0028580665,0.99485517,3047385,vector,vector
0.009338216,0.0048345937,0.02264085,0.9631864,3047817,vector,vector
0.9409475,0.007147211,0.029622864,0.022282429,11292,direct contact,direct contact
0.87574124,0.078501426,0.011243136,0.03451425,12475,direct contact,direct contact
0.0106244935,0.981573,0.0043502836,0.0034522298,2003651,faecal-oral,faecal-oral
0.0771939,0.0190383,0.900697,0.0030708066,277944,respiratory,respiratory
