prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.004226592,0.0036762909,0.9803966,0.011700416,3052474,respiratory,respiratory
0.0024895954,0.0022509752,0.0022426262,0.99301684,11024,vector,vector
0.88850486,0.020494912,0.04562771,0.045372553,38767,direct contact,direct contact
0.059875295,0.014514129,0.11681405,0.8087965,3046277,vector,vector
0.0040363707,0.0023746255,0.0041303765,0.98945856,2955935,direct contact,vector
0.01062122,0.58048606,0.008660136,0.40023255,28876,faecal-oral,faecal-oral
0.14502622,0.013813899,0.03456184,0.806598,3048287,vector,vector
0.033904795,0.009710735,0.015929287,0.94045514,3052444,vector,vector
0.0019961859,0.0074638305,0.9880212,0.0025188206,277944,respiratory,respiratory
0.0072337952,0.0012443187,0.007067313,0.9844545,3048459,vector,vector
0.7709589,0.019998182,0.03263888,0.17640403,3051375,direct contact,direct contact
0.038604673,0.015613979,0.08008258,0.86569875,3048447,vector,vector
0.7193859,0.23444904,0.018198127,0.02796691,2003649,faecal-oral,direct contact
0.014050391,0.8100426,0.017068202,0.15883875,36427,faecal-oral,faecal-oral
0.0051510693,0.001727862,0.008865981,0.9842551,3048440,vector,vector
0.0014048164,0.0012269034,0.0014164557,0.9959518,3052396,vector,vector
0.7903817,0.19527005,0.006318538,0.008029727,138949,direct contact,direct contact
0.99459887,0.0013306213,0.0016501024,0.0024203917,3052459,direct contact,direct contact
0.9314673,0.015199644,0.017260319,0.036072724,3052223,direct contact,direct contact
0.91931945,0.008329147,0.024454752,0.047896646,3052465,vector,direct contact
0.0011709243,0.0010357089,0.0012253541,0.99656796,11036,vector,vector
0.003654421,0.0037962697,0.0031308744,0.98941845,48543,vector,vector
0.042743623,0.014399552,0.8550382,0.08781859,3052498,respiratory,respiratory
0.0012021984,0.0011592321,0.00094338786,0.99669516,60876,vector,vector
0.015374551,0.017146407,0.18743166,0.78004736,3052440,vector,vector
0.07262382,0.019185144,0.010835518,0.89735556,2955465,direct contact,vector
0.75017565,0.23956406,0.004288667,0.0059716427,147711,direct contact,direct contact
0.014100326,0.9426602,0.029203609,0.014035807,1330491,faecal-oral,faecal-oral
0.0019415931,0.0021407525,0.982852,0.01306572,3052470,respiratory,respiratory
