prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.192,0.118,0.118,0.228,0.126,0.218,1335626,3,3
0.082,0.1,0.166,0.138,0.2,0.314,3052600,5,5
0.162,0.152,0.192,0.106,0.166,0.222,95342,0,5
0.074,0.084,0.056,0.122,0.124,0.54,3052387,5,5
0.054,0.15,0.122,0.026,0.054,0.594,11033,1,5
0.124,0.144,0.278,0.076,0.144,0.234,3052230,2,2
0.072,0.104,0.1,0.096,0.316,0.312,3052310,4,4
0.072,0.156,0.092,0.05,0.074,0.556,48543,5,5
0.076,0.23,0.17,0.064,0.096,0.364,3052610,2,5
0.098,0.08,0.11,0.128,0.124,0.46,3052518,4,5
0.018,0.352,0.032,0.01,0.016,0.572,2083198,1,5
0.088,0.098,0.192,0.116,0.198,0.308,3052489,4,5
0.194,0.128,0.18,0.128,0.206,0.164,3052501,2,4
0.278,0.114,0.088,0.128,0.116,0.276,12092,2,0
0.108,0.14,0.092,0.078,0.104,0.478,1972579,5,5
0.042,0.266,0.068,0.016,0.104,0.504,3048168,5,5
0.358,0.082,0.024,0.12,0.116,0.3,2003652,0,0
0.108,0.208,0.128,0.128,0.104,0.324,11318,1,5
0.068,0.54,0.038,0.094,0.084,0.176,2951619,1,1
0.094,0.082,0.078,0.082,0.316,0.348,3052460,4,5
0.16,0.134,0.1,0.17,0.138,0.298,1987018,5,5
0.026,0.342,0.156,0.04,0.082,0.354,3048175,5,5
0.334,0.124,0.046,0.188,0.098,0.21,147711,3,0
0.138,0.124,0.22,0.102,0.182,0.234,3052789,5,5
0.122,0.218,0.04,0.116,0.128,0.376,40058,5,5
0.448,0.084,0.074,0.12,0.07,0.204,1330491,0,0
0.238,0.122,0.118,0.166,0.144,0.212,36427,0,0
0.078,0.548,0.042,0.078,0.068,0.186,2951618,1,1
0.026,0.224,0.074,0.026,0.084,0.566,3047395,5,5
0.224,0.082,0.104,0.274,0.134,0.182,277944,3,3
