prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.03666666666666667,0.023333333333333334,0.10666666666666667,0.8333333333333334,vector,vector
0.8966666666666666,0.05333333333333334,0.02,0.03,direct contact,direct contact
0.41333333333333333,0.11666666666666667,0.28,0.19,direct contact,direct contact
0.056666666666666664,0.02666666666666667,0.06333333333333334,0.8533333333333334,vector,vector
0.13333333333333333,0.013333333333333334,0.7033333333333334,0.15,respiratory,respiratory
0.056666666666666664,0.03333333333333333,0.05333333333333334,0.8566666666666667,vector,vector
0.13,0.02666666666666667,0.14,0.7033333333333334,vector,vector
0.8433333333333334,0.03666666666666667,0.05,0.07,direct contact,direct contact
0.07333333333333333,0.023333333333333334,0.6633333333333333,0.24,respiratory,respiratory
0.22333333333333333,0.19,0.07,0.5166666666666667,vector,vector
0.62,0.10333333333333333,0.07666666666666666,0.2,direct contact,direct contact
0.29333333333333333,0.5566666666666666,0.04666666666666667,0.10333333333333333,faecal-oral,faecal-oral
0.27,0.49666666666666665,0.06,0.17333333333333334,faecal-oral,faecal-oral
0.016666666666666666,0.016666666666666666,0.02,0.9466666666666667,vector,vector
0.12,0.06,0.1,0.72,vector,vector
0.06666666666666667,0.03333333333333333,0.056666666666666664,0.8433333333333334,vector,vector
0.08,0.14,0.7033333333333334,0.07666666666666666,respiratory,respiratory
0.35,0.3433333333333333,0.13333333333333333,0.17333333333333334,faecal-oral,direct contact
0.84,0.09333333333333334,0.03666666666666667,0.03,direct contact,direct contact
0.24,0.18666666666666668,0.18666666666666668,0.38666666666666666,respiratory,vector
0.02,0.006666666666666667,0.0033333333333333335,0.97,vector,vector
0.76,0.05,0.07666666666666666,0.11333333333333333,direct contact,direct contact
0.24333333333333335,0.06333333333333334,0.26,0.43333333333333335,vector,vector
0.6066666666666667,0.19,0.08666666666666667,0.11666666666666667,direct contact,direct contact
0.33,0.25666666666666665,0.10333333333333333,0.31,faecal-oral,direct contact
0.2733333333333333,0.16666666666666666,0.11333333333333333,0.44666666666666666,vector,vector
0.5266666666666666,0.14666666666666667,0.14,0.18666666666666668,direct contact,direct contact
0.056666666666666664,0.023333333333333334,0.5933333333333334,0.32666666666666666,respiratory,respiratory
0.04666666666666667,0.02666666666666667,0.016666666666666666,0.91,vector,vector
0.01,0.016666666666666666,0.006666666666666667,0.9666666666666667,vector,vector
