prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.22,0.01,0.05,0.72,vector,vector
0.44333333333333336,0.4633333333333333,0.03333333333333333,0.06,direct contact,faecal-oral
0.12666666666666668,0.08,0.11666666666666667,0.6766666666666666,vector,vector
0.61,0.016666666666666666,0.11666666666666667,0.25666666666666665,vector,direct contact
0.92,0.013333333333333334,0.03666666666666667,0.03,direct contact,direct contact
0.47,0.12333333333333334,0.20333333333333334,0.20333333333333334,faecal-oral,direct contact
0.03666666666666667,0.023333333333333334,0.08333333333333333,0.8566666666666667,vector,vector
0.09666666666666666,0.023333333333333334,0.7966666666666666,0.08333333333333333,respiratory,respiratory
0.07333333333333333,0.016666666666666666,0.04666666666666667,0.8633333333333333,vector,vector
0.38666666666666666,0.05,0.06,0.5033333333333333,vector,vector
0.02,0.01,0.02666666666666667,0.9433333333333334,vector,vector
0.30333333333333334,0.24,0.18,0.27666666666666667,faecal-oral,direct contact
0.06333333333333334,0.06,0.08333333333333333,0.7933333333333333,vector,vector
0.18666666666666668,0.5366666666666666,0.13333333333333333,0.14333333333333334,faecal-oral,faecal-oral
0.38333333333333336,0.15333333333333332,0.15,0.31333333333333335,direct contact,direct contact
0.06,0.056666666666666664,0.05333333333333334,0.83,vector,vector
0.22666666666666666,0.22666666666666666,0.36,0.18666666666666668,respiratory,respiratory
0.8133333333333334,0.06333333333333334,0.04666666666666667,0.07666666666666666,direct contact,direct contact
0.19333333333333333,0.17666666666666667,0.18666666666666668,0.44333333333333336,direct contact,vector
0.5666666666666667,0.36333333333333334,0.023333333333333334,0.04666666666666667,direct contact,direct contact
0.29,0.04666666666666667,0.3,0.36333333333333334,respiratory,vector
0.13666666666666666,0.6833333333333333,0.07333333333333333,0.10666666666666667,faecal-oral,faecal-oral
0.17333333333333334,0.02666666666666667,0.5766666666666667,0.22333333333333333,respiratory,respiratory
0.85,0.013333333333333334,0.08333333333333333,0.05333333333333334,direct contact,direct contact
0.03333333333333333,0.023333333333333334,0.02,0.9233333333333333,vector,vector
0.12333333333333334,0.14333333333333334,0.5966666666666667,0.13666666666666666,respiratory,respiratory
0.16,0.07666666666666666,0.09333333333333334,0.67,vector,vector
0.64,0.30333333333333334,0.01,0.04666666666666667,direct contact,direct contact
0.22333333333333333,0.37,0.16666666666666666,0.24,vector,faecal-oral
0.24666666666666667,0.05333333333333334,0.24,0.46,vector,vector
