prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.47,0.08666666666666667,0.12,0.3233333333333333,direct contact,direct contact
0.22,0.08333333333333333,0.11333333333333333,0.5833333333333334,vector,vector
0.8633333333333333,0.016666666666666666,0.07,0.05,direct contact,direct contact
0.7166666666666667,0.15333333333333332,0.02666666666666667,0.10333333333333333,direct contact,direct contact
0.06,0.0033333333333333335,0.043333333333333335,0.8933333333333333,vector,vector
0.013333333333333334,0.016666666666666666,0.05333333333333334,0.9166666666666666,vector,vector
0.6766666666666666,0.09333333333333334,0.07666666666666666,0.15333333333333332,direct contact,direct contact
0.11666666666666667,0.49666666666666665,0.10333333333333333,0.2833333333333333,faecal-oral,faecal-oral
0.10666666666666667,0.023333333333333334,0.7166666666666667,0.15333333333333332,respiratory,respiratory
0.8766666666666667,0.05333333333333334,0.03333333333333333,0.03666666666666667,direct contact,direct contact
0.023333333333333334,0.0,0.016666666666666666,0.96,vector,vector
0.06,0.03,0.08,0.83,vector,vector
0.01,0.0,0.02,0.97,vector,vector
0.07,0.03333333333333333,0.05333333333333334,0.8433333333333334,vector,vector
0.17,0.22333333333333333,0.11333333333333333,0.49333333333333335,vector,vector
0.6233333333333333,0.05,0.15666666666666668,0.17,direct contact,direct contact
0.4166666666666667,0.24,0.09333333333333334,0.25,faecal-oral,direct contact
0.016666666666666666,0.013333333333333334,0.013333333333333334,0.9566666666666667,vector,vector
0.13,0.023333333333333334,0.14666666666666667,0.7,vector,vector
0.5233333333333333,0.08666666666666667,0.12,0.27,direct contact,direct contact
0.07,0.06666666666666667,0.09666666666666666,0.7666666666666667,vector,vector
0.28,0.056666666666666664,0.4666666666666667,0.19666666666666666,respiratory,respiratory
0.16333333333333333,0.6033333333333334,0.08,0.15333333333333332,faecal-oral,faecal-oral
0.043333333333333335,0.006666666666666667,0.58,0.37,respiratory,respiratory
0.28,0.23666666666666666,0.30333333333333334,0.18,respiratory,respiratory
0.32666666666666666,0.3933333333333333,0.09,0.19,faecal-oral,faecal-oral
0.016666666666666666,0.04666666666666667,0.04666666666666667,0.89,vector,vector
0.5933333333333334,0.07333333333333333,0.14,0.19333333333333333,direct contact,direct contact
0.17333333333333334,0.07333333333333333,0.37333333333333335,0.38,vector,vector
0.03333333333333333,0.02666666666666667,0.6133333333333333,0.32666666666666666,respiratory,respiratory
