prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.36,0.10333333333333333,0.14333333333333334,0.3933333333333333,vector,vector
0.14,0.08666666666666667,0.15,0.6233333333333333,vector,vector
0.2833333333333333,0.13333333333333333,0.07666666666666666,0.5066666666666667,vector,vector
0.16333333333333333,0.24333333333333335,0.52,0.07333333333333333,respiratory,respiratory
0.20666666666666667,0.17666666666666667,0.14666666666666667,0.47,vector,vector
0.3233333333333333,0.10666666666666667,0.12333333333333334,0.44666666666666666,vector,vector
0.13,0.09,0.3433333333333333,0.43666666666666665,vector,vector
0.04,0.013333333333333334,0.043333333333333335,0.9033333333333333,vector,vector
0.5366666666666666,0.3233333333333333,0.06,0.08,faecal-oral,direct contact
0.31333333333333335,0.2633333333333333,0.13333333333333333,0.29,faecal-oral,direct contact
0.07666666666666666,0.03,0.62,0.2733333333333333,respiratory,respiratory
0.23666666666666666,0.06333333333333334,0.35333333333333333,0.3466666666666667,respiratory,respiratory
0.01,0.0033333333333333335,0.01,0.9766666666666667,vector,vector
0.02666666666666667,0.0033333333333333335,0.04666666666666667,0.9233333333333333,vector,vector
0.11333333333333333,0.18333333333333332,0.6266666666666667,0.07666666666666666,respiratory,respiratory
0.7366666666666667,0.08333333333333333,0.04666666666666667,0.13333333333333333,direct contact,direct contact
0.6266666666666667,0.02666666666666667,0.18,0.16666666666666666,direct contact,direct contact
0.22,0.45666666666666667,0.10333333333333333,0.22,faecal-oral,faecal-oral
0.18333333333333332,0.61,0.07333333333333333,0.13333333333333333,faecal-oral,faecal-oral
0.33666666666666667,0.08,0.06666666666666667,0.5166666666666667,vector,vector
0.6533333333333333,0.28,0.023333333333333334,0.043333333333333335,direct contact,direct contact
0.023333333333333334,0.013333333333333334,0.03666666666666667,0.9266666666666666,vector,vector
0.9233333333333333,0.023333333333333334,0.02666666666666667,0.02666666666666667,direct contact,direct contact
0.7166666666666667,0.03333333333333333,0.10666666666666667,0.14333333333333334,direct contact,direct contact
0.8166666666666667,0.08,0.043333333333333335,0.06,direct contact,direct contact
0.1,0.04,0.7133333333333334,0.14666666666666667,respiratory,respiratory
0.6033333333333334,0.01,0.03333333333333333,0.35333333333333333,vector,direct contact
0.02,0.01,0.02,0.95,vector,vector
0.38333333333333336,0.05333333333333334,0.056666666666666664,0.5066666666666667,direct contact,vector
0.7933333333333333,0.08,0.04666666666666667,0.08,direct contact,direct contact
