prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.9066666666666666,0.01,0.04,0.043333333333333335,direct contact,direct contact
0.04,0.01,0.59,0.36,respiratory,respiratory
0.023333333333333334,0.01,0.02666666666666667,0.94,vector,vector
0.22666666666666666,0.11333333333333333,0.44,0.22,faecal-oral,respiratory
0.7533333333333333,0.06333333333333334,0.07666666666666666,0.10666666666666667,direct contact,direct contact
0.023333333333333334,0.01,0.02666666666666667,0.94,vector,vector
0.30666666666666664,0.15,0.20666666666666667,0.33666666666666667,vector,vector
0.48333333333333334,0.04,0.31666666666666665,0.16,respiratory,direct contact
0.006666666666666667,0.01,0.05,0.9333333333333333,vector,vector
0.10666666666666667,0.01,0.75,0.13333333333333333,respiratory,respiratory
0.59,0.03,0.13333333333333333,0.24666666666666667,vector,direct contact
0.16,0.5433333333333333,0.11666666666666667,0.18,faecal-oral,faecal-oral
0.03,0.0033333333333333335,0.03333333333333333,0.9333333333333333,vector,vector
0.44,0.46,0.03333333333333333,0.06666666666666667,faecal-oral,faecal-oral
0.23666666666666666,0.35333333333333333,0.07333333333333333,0.33666666666666667,faecal-oral,faecal-oral
0.02666666666666667,0.006666666666666667,0.03333333333333333,0.9333333333333333,vector,vector
0.8033333333333333,0.06,0.03333333333333333,0.10333333333333333,direct contact,direct contact
0.52,0.03666666666666667,0.13,0.31333333333333335,vector,direct contact
0.043333333333333335,0.016666666666666666,0.04666666666666667,0.8933333333333333,vector,vector
0.2833333333333333,0.05,0.46,0.20666666666666667,respiratory,respiratory
0.8266666666666667,0.09,0.023333333333333334,0.06,direct contact,direct contact
0.71,0.20666666666666667,0.04666666666666667,0.03666666666666667,direct contact,direct contact
0.02666666666666667,0.02,0.013333333333333334,0.94,vector,vector
0.10666666666666667,0.016666666666666666,0.54,0.33666666666666667,respiratory,respiratory
0.013333333333333334,0.016666666666666666,0.016666666666666666,0.9533333333333334,vector,vector
0.79,0.05,0.06333333333333334,0.09666666666666666,direct contact,direct contact
0.81,0.08666666666666667,0.03666666666666667,0.06666666666666667,direct contact,direct contact
0.03333333333333333,0.06,0.04666666666666667,0.86,vector,vector
0.016666666666666666,0.01,0.023333333333333334,0.95,vector,vector
0.8233333333333334,0.07333333333333333,0.04,0.06333333333333334,direct contact,direct contact
