prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.01,0.016666666666666666,0.04666666666666667,0.9266666666666666,vector,vector
0.93,0.006666666666666667,0.05,0.013333333333333334,direct contact,direct contact
0.6733333333333333,0.05333333333333334,0.08333333333333333,0.19,direct contact,direct contact
0.06,0.013333333333333334,0.03,0.8966666666666666,vector,vector
0.16,0.08,0.2833333333333333,0.4766666666666667,vector,vector
0.30333333333333334,0.06666666666666667,0.07666666666666666,0.5533333333333333,vector,vector
0.013333333333333334,0.02666666666666667,0.03333333333333333,0.9266666666666666,vector,vector
0.7566666666666667,0.05333333333333334,0.06666666666666667,0.12333333333333334,direct contact,direct contact
0.05333333333333334,0.03666666666666667,0.023333333333333334,0.8866666666666667,vector,vector
0.19,0.27666666666666667,0.11666666666666667,0.4166666666666667,faecal-oral,vector
0.22,0.21,0.22333333333333333,0.3466666666666667,direct contact,vector
0.19333333333333333,0.02666666666666667,0.09666666666666666,0.6833333333333333,direct contact,vector
0.023333333333333334,0.016666666666666666,0.66,0.3,respiratory,respiratory
0.41,0.45,0.023333333333333334,0.11666666666666667,faecal-oral,faecal-oral
0.02,0.013333333333333334,0.01,0.9566666666666667,vector,vector
0.0,0.01,0.02,0.97,vector,vector
0.04,0.016666666666666666,0.03333333333333333,0.91,vector,vector
0.47333333333333333,0.37666666666666665,0.056666666666666664,0.09333333333333334,direct contact,direct contact
0.02666666666666667,0.05,0.13,0.7933333333333333,vector,vector
0.8333333333333334,0.07666666666666666,0.05333333333333334,0.03666666666666667,direct contact,direct contact
0.27666666666666667,0.22333333333333333,0.19333333333333333,0.30666666666666664,respiratory,vector
0.09666666666666666,0.13,0.67,0.10333333333333333,respiratory,respiratory
0.7066666666666667,0.09666666666666666,0.04666666666666667,0.15,direct contact,direct contact
0.023333333333333334,0.0033333333333333335,0.04,0.9333333333333333,vector,vector
0.39666666666666667,0.13333333333333333,0.23666666666666666,0.23333333333333334,respiratory,direct contact
0.03333333333333333,0.01,0.7066666666666667,0.25,respiratory,respiratory
0.18666666666666668,0.023333333333333334,0.03,0.76,vector,vector
0.45,0.48333333333333334,0.02666666666666667,0.04,faecal-oral,faecal-oral
0.24,0.24,0.13333333333333333,0.38666666666666666,faecal-oral,vector
0.18666666666666668,0.043333333333333335,0.16,0.61,vector,vector
