prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.2733333333333333,0.08333333333333333,0.11333333333333333,0.53,vector,vector
0.6566666666666666,0.02666666666666667,0.11,0.20666666666666667,direct contact,direct contact
0.25333333333333335,0.10666666666666667,0.22666666666666666,0.41333333333333333,vector,vector
0.19,0.18666666666666668,0.13333333333333333,0.49,vector,vector
0.016666666666666666,0.0,0.03666666666666667,0.9466666666666667,direct contact,vector
0.2866666666666667,0.6133333333333333,0.03333333333333333,0.06666666666666667,faecal-oral,faecal-oral
0.6766666666666666,0.08666666666666667,0.07,0.16666666666666666,direct contact,direct contact
0.15333333333333332,0.63,0.07333333333333333,0.14333333333333334,faecal-oral,faecal-oral
0.09666666666666666,0.12,0.63,0.15333333333333332,respiratory,respiratory
0.14666666666666667,0.056666666666666664,0.43333333333333335,0.36333333333333334,respiratory,respiratory
0.8066666666666666,0.056666666666666664,0.06333333333333334,0.07333333333333333,direct contact,direct contact
0.7666666666666667,0.11666666666666667,0.05333333333333334,0.06333333333333334,direct contact,direct contact
0.03333333333333333,0.02666666666666667,0.04,0.9,vector,vector
0.043333333333333335,0.04666666666666667,0.016666666666666666,0.8933333333333333,vector,vector
0.013333333333333334,0.0033333333333333335,0.023333333333333334,0.96,vector,vector
0.0033333333333333335,0.0033333333333333335,0.02666666666666667,0.9666666666666667,vector,vector
0.19666666666666666,0.11666666666666667,0.24666666666666667,0.44,vector,vector
0.043333333333333335,0.013333333333333334,0.6366666666666667,0.30666666666666664,respiratory,respiratory
0.92,0.01,0.043333333333333335,0.02666666666666667,direct contact,direct contact
0.01,0.023333333333333334,0.06666666666666667,0.9,vector,vector
0.03666666666666667,0.016666666666666666,0.6333333333333333,0.31333333333333335,respiratory,respiratory
0.07,0.02666666666666667,0.05333333333333334,0.85,vector,vector
0.013333333333333334,0.006666666666666667,0.016666666666666666,0.9633333333333334,vector,vector
0.11333333333333333,0.013333333333333334,0.6766666666666666,0.19666666666666666,respiratory,respiratory
0.03666666666666667,0.03666666666666667,0.006666666666666667,0.92,vector,vector
0.36333333333333334,0.22,0.15,0.26666666666666666,faecal-oral,direct contact
0.4066666666666667,0.12666666666666668,0.23333333333333334,0.23333333333333334,faecal-oral,direct contact
0.37,0.20666666666666667,0.16333333333333333,0.26,direct contact,direct contact
0.36333333333333334,0.03,0.10666666666666667,0.5,vector,vector
0.013333333333333334,0.0033333333333333335,0.07666666666666666,0.9066666666666666,direct contact,vector
