prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.17,0.07666666666666666,0.4033333333333333,0.35,vector,respiratory
0.37333333333333335,0.10333333333333333,0.23,0.29333333333333333,respiratory,direct contact
0.20666666666666667,0.4,0.05333333333333334,0.34,faecal-oral,faecal-oral
0.6333333333333333,0.12666666666666668,0.07333333333333333,0.16666666666666666,direct contact,direct contact
0.37333333333333335,0.4866666666666667,0.06666666666666667,0.07333333333333333,faecal-oral,faecal-oral
0.22333333333333333,0.10333333333333333,0.35,0.3233333333333333,respiratory,respiratory
0.01,0.013333333333333334,0.02,0.9566666666666667,vector,vector
0.22666666666666666,0.03333333333333333,0.2,0.54,vector,vector
0.04,0.013333333333333334,0.10666666666666667,0.84,vector,vector
0.17,0.09333333333333334,0.13,0.6066666666666667,vector,vector
0.15333333333333332,0.21333333333333335,0.5033333333333333,0.13,respiratory,respiratory
0.02666666666666667,0.016666666666666666,0.02,0.9366666666666666,vector,vector
0.11,0.07666666666666666,0.043333333333333335,0.77,vector,vector
0.11666666666666667,0.15,0.6366666666666667,0.09666666666666666,respiratory,respiratory
0.30666666666666664,0.31333333333333335,0.18666666666666668,0.19333333333333333,faecal-oral,faecal-oral
0.37666666666666665,0.10666666666666667,0.1,0.4166666666666667,vector,vector
0.7233333333333334,0.043333333333333335,0.12333333333333334,0.11,direct contact,direct contact
0.013333333333333334,0.0033333333333333335,0.013333333333333334,0.97,vector,vector
0.83,0.07666666666666666,0.03,0.06333333333333334,direct contact,direct contact
0.16333333333333333,0.03,0.15333333333333332,0.6533333333333333,vector,vector
0.7066666666666667,0.02,0.056666666666666664,0.21666666666666667,direct contact,direct contact
0.3433333333333333,0.043333333333333335,0.33,0.2833333333333333,respiratory,direct contact
0.02,0.02,0.043333333333333335,0.9166666666666666,vector,vector
0.33666666666666667,0.26,0.16,0.24333333333333335,faecal-oral,direct contact
0.7666666666666667,0.03,0.08666666666666667,0.11666666666666667,direct contact,direct contact
0.03333333333333333,0.02,0.06,0.8866666666666667,vector,vector
0.6733333333333333,0.23666666666666666,0.03666666666666667,0.05333333333333334,direct contact,direct contact
0.6966666666666667,0.22666666666666666,0.03666666666666667,0.04,direct contact,direct contact
0.41,0.46,0.056666666666666664,0.07333333333333333,direct contact,faecal-oral
0.05,0.0033333333333333335,0.04,0.9066666666666666,vector,vector
