prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.8333333333333334,0.06666666666666667,0.02666666666666667,0.07333333333333333,direct contact,direct contact
0.5033333333333333,0.03666666666666667,0.15333333333333332,0.30666666666666664,vector,direct contact
0.13333333333333333,0.68,0.06333333333333334,0.12333333333333334,faecal-oral,faecal-oral
0.0033333333333333335,0.01,0.03666666666666667,0.95,vector,vector
0.28,0.01,0.023333333333333334,0.6866666666666666,direct contact,vector
0.2,0.09333333333333334,0.3333333333333333,0.37333333333333335,vector,vector
0.08666666666666667,0.013333333333333334,0.8,0.1,respiratory,respiratory
0.42333333333333334,0.47,0.02666666666666667,0.08,faecal-oral,faecal-oral
0.7366666666666667,0.10666666666666667,0.08,0.07666666666666666,direct contact,direct contact
0.12,0.13,0.08333333333333333,0.6666666666666666,vector,vector
0.2733333333333333,0.03,0.5733333333333334,0.12333333333333334,respiratory,respiratory
0.6166666666666667,0.023333333333333334,0.13333333333333333,0.22666666666666666,direct contact,direct contact
0.82,0.07333333333333333,0.03666666666666667,0.07,direct contact,direct contact
0.17333333333333334,0.10666666666666667,0.08333333333333333,0.6366666666666667,vector,vector
0.03333333333333333,0.07666666666666666,0.16666666666666666,0.7233333333333334,vector,vector
0.08333333333333333,0.023333333333333334,0.73,0.16333333333333333,respiratory,respiratory
0.44666666666666666,0.42,0.04666666666666667,0.08666666666666667,direct contact,direct contact
0.056666666666666664,0.023333333333333334,0.08333333333333333,0.8366666666666667,vector,vector
0.20333333333333334,0.2,0.12666666666666668,0.47,vector,vector
0.01,0.006666666666666667,0.02666666666666667,0.9566666666666667,vector,vector
0.27,0.6266666666666667,0.023333333333333334,0.08,faecal-oral,faecal-oral
0.09,0.07333333333333333,0.05333333333333334,0.7833333333333333,vector,vector
0.12666666666666668,0.05333333333333334,0.6066666666666667,0.21333333333333335,respiratory,respiratory
0.48,0.02,0.03333333333333333,0.4666666666666667,vector,direct contact
0.7833333333333333,0.04666666666666667,0.07333333333333333,0.09666666666666666,direct contact,direct contact
0.3233333333333333,0.15666666666666668,0.21333333333333335,0.30666666666666664,vector,direct contact
0.30333333333333334,0.006666666666666667,0.03333333333333333,0.6566666666666666,vector,vector
0.72,0.09666666666666666,0.043333333333333335,0.14,direct contact,direct contact
0.1,0.14333333333333334,0.6533333333333333,0.10333333333333333,respiratory,respiratory
0.17333333333333334,0.6233333333333333,0.09,0.11333333333333333,faecal-oral,faecal-oral
