prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.8566666666666667,0.08333333333333333,0.016666666666666666,0.043333333333333335,direct contact,direct contact
0.006666666666666667,0.0,0.0033333333333333335,0.99,vector,vector
0.30666666666666664,0.17666666666666667,0.16666666666666666,0.35,respiratory,vector
0.06333333333333334,0.05,0.043333333333333335,0.8433333333333334,vector,vector
0.71,0.03,0.1,0.16,direct contact,direct contact
0.05333333333333334,0.02666666666666667,0.023333333333333334,0.8966666666666666,vector,vector
0.19666666666666666,0.4066666666666667,0.12,0.27666666666666667,faecal-oral,faecal-oral
0.71,0.05333333333333334,0.06333333333333334,0.17333333333333334,direct contact,direct contact
0.6066666666666667,0.06333333333333334,0.12333333333333334,0.20666666666666667,direct contact,direct contact
0.32,0.04666666666666667,0.07,0.5633333333333334,vector,vector
0.07666666666666666,0.03333333333333333,0.043333333333333335,0.8466666666666667,respiratory,vector
0.6166666666666667,0.06666666666666667,0.12666666666666668,0.19,direct contact,direct contact
0.056666666666666664,0.02666666666666667,0.02,0.8966666666666666,vector,vector
0.6933333333333334,0.12,0.04666666666666667,0.14,direct contact,direct contact
0.043333333333333335,0.03,0.006666666666666667,0.92,vector,vector
0.43,0.47,0.03333333333333333,0.06666666666666667,direct contact,faecal-oral
0.06666666666666667,0.023333333333333334,0.76,0.15,respiratory,respiratory
0.09666666666666666,0.09333333333333334,0.056666666666666664,0.7533333333333333,vector,vector
0.19,0.06666666666666667,0.4166666666666667,0.32666666666666666,respiratory,respiratory
0.15333333333333332,0.11333333333333333,0.11333333333333333,0.62,vector,vector
0.2733333333333333,0.05333333333333334,0.17,0.5033333333333333,vector,vector
0.006666666666666667,0.016666666666666666,0.0033333333333333335,0.9733333333333334,vector,vector
0.20333333333333334,0.3466666666666667,0.09333333333333334,0.3566666666666667,faecal-oral,vector
0.22333333333333333,0.04,0.49,0.24666666666666667,direct contact,respiratory
0.09,0.17333333333333334,0.59,0.14666666666666667,respiratory,respiratory
0.013333333333333334,0.013333333333333334,0.016666666666666666,0.9566666666666667,vector,vector
0.14,0.6766666666666666,0.08,0.10333333333333333,faecal-oral,faecal-oral
0.28,0.05,0.27,0.4,vector,vector
0.04,0.056666666666666664,0.043333333333333335,0.86,vector,vector
0.30666666666666664,0.19333333333333333,0.24,0.26,faecal-oral,direct contact
