prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.048,0.012026666666666668,0.62403125,0.31594208333333335,respiratory,respiratory
0.422,0.184,0.13,0.264,direct contact,direct contact
0.03,0.018,0.03403125,0.91796875,vector,vector
0.02,0.022026666666666667,0.06403125,0.8939420833333334,vector,vector
0.188,0.010026666666666668,0.044,0.7579733333333334,vector,vector
0.05,0.026026666666666667,0.05403125,0.8699420833333333,vector,vector
0.188,0.43002666666666667,0.072,0.3099733333333334,faecal-oral,faecal-oral
0.308,0.030026666666666667,0.16803125,0.49394208333333334,vector,vector
0.058,0.024,0.04603125,0.87196875,vector,vector
0.584,0.07,0.106,0.24,direct contact,direct contact
0.814,0.09,0.038,0.058,direct contact,direct contact
0.026,0.014026666666666666,0.04803125,0.9119420833333334,vector,vector
0.708,0.258,0.012,0.022,direct contact,direct contact
0.926,0.01,0.028,0.036,direct contact,direct contact
0.632,0.316,0.024,0.028,direct contact,direct contact
0.664,0.046,0.102,0.188,direct contact,direct contact
0.246,0.044,0.21203125,0.49796875,vector,vector
0.086,0.022,0.766,0.126,respiratory,respiratory
0.026,0.026026666666666667,0.01803125,0.9299420833333334,vector,vector
0.088,0.158,0.704,0.05,respiratory,respiratory
0.244,0.30202666666666667,0.06603125,0.38794208333333335,faecal-oral,vector
0.17,0.086,0.334,0.41,vector,vector
0.224,0.378,0.04803125,0.34996875,faecal-oral,faecal-oral
0.004,2.666666666666667e-05,0.01003125,0.9859420833333333,vector,vector
0.246,0.016026666666666668,0.072,0.6659733333333333,vector,vector
0.376,0.04,0.342,0.242,respiratory,direct contact
0.202,0.086,0.402,0.31,vector,respiratory
0.448,0.076,0.238,0.238,respiratory,direct contact
0.91,0.006,0.048,0.036,direct contact,direct contact
0.366,0.484,0.058,0.092,faecal-oral,faecal-oral
