prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,true,pred
0.12666666666666668,0.03666666666666667,0.17,0.6666666666666666,vector,vector
0.23333333333333334,0.6133333333333333,0.05333333333333334,0.1,faecal-oral,faecal-oral
0.20666666666666667,0.63,0.04666666666666667,0.11666666666666667,direct contact,faecal-oral
0.53,0.08,0.06666666666666667,0.3233333333333333,direct contact,direct contact
0.03333333333333333,0.013333333333333334,0.016666666666666666,0.9366666666666666,vector,vector
0.7233333333333334,0.023333333333333334,0.07666666666666666,0.17666666666666667,direct contact,direct contact
0.8933333333333333,0.04,0.03666666666666667,0.03,direct contact,direct contact
0.023333333333333334,0.006666666666666667,0.77,0.2,respiratory,respiratory
0.04,0.023333333333333334,0.06666666666666667,0.87,vector,vector
0.24333333333333335,0.18,0.17666666666666667,0.4,respiratory,vector
0.43666666666666665,0.03333333333333333,0.31333333333333335,0.21666666666666667,respiratory,direct contact
0.8333333333333334,0.08,0.03666666666666667,0.05,direct contact,direct contact
0.17666666666666667,0.43666666666666665,0.16,0.22666666666666666,vector,faecal-oral
0.32666666666666666,0.06333333333333334,0.07333333333333333,0.5366666666666666,vector,vector
0.0033333333333333335,0.0,0.0033333333333333335,0.9933333333333333,vector,vector
0.9266666666666666,0.02666666666666667,0.016666666666666666,0.03,direct contact,direct contact
0.16,0.6133333333333333,0.06666666666666667,0.16,faecal-oral,faecal-oral
0.2966666666666667,0.03,0.2,0.47333333333333333,vector,vector
0.22666666666666666,0.006666666666666667,0.02666666666666667,0.74,vector,vector
0.2633333333333333,0.05333333333333334,0.5633333333333334,0.12,respiratory,respiratory
0.013333333333333334,0.016666666666666666,0.0,0.97,vector,vector
0.24666666666666667,0.5633333333333334,0.08666666666666667,0.10333333333333333,faecal-oral,faecal-oral
0.016666666666666666,0.013333333333333334,0.04666666666666667,0.9233333333333333,vector,vector
0.18,0.5166666666666667,0.06333333333333334,0.24,faecal-oral,faecal-oral
0.7166666666666667,0.24,0.013333333333333334,0.03,direct contact,direct contact
0.0,0.0,0.0033333333333333335,0.9966666666666667,vector,vector
0.33,0.06,0.19333333333333333,0.4166666666666667,vector,vector
0.22666666666666666,0.26,0.3333333333333333,0.18,respiratory,respiratory
0.19666666666666666,0.02,0.04,0.7433333333333333,direct contact,vector
0.18333333333333332,0.02,0.06666666666666667,0.73,vector,vector
