prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.010236187,0.0026518384,0.0020144132,0.9828127,0.0013915127,0.00089331344,694009,respiratory,respiratory
0.012911039,0.032550726,0.01554864,0.012930188,0.09253151,0.83352786,3048447,viraemic,viraemic
0.23337159,0.028391732,0.04656588,0.06587255,0.032643564,0.59315467,138950,gastrointestinal,viraemic
0.00872876,0.0041364594,0.004639775,0.040248476,0.0017004464,0.94054604,3052396,viraemic,viraemic
0.0009912396,0.027221007,0.0007648811,0.00071214914,0.00091421267,0.96939653,3052468,neural,viraemic
0.057441037,0.013982291,0.64084697,0.22689532,0.009839603,0.050994806,11642,other,other
0.025868086,0.0043326905,0.0029698734,0.0073162317,0.95497125,0.004541818,3052299,systemic,systemic
0.0068085743,0.003563961,0.042919032,0.8141977,0.0025676906,0.12994303,3052384,viraemic,respiratory
0.046308897,0.7647133,0.10831314,0.019084169,0.015242217,0.046338256,3052610,other,neural
0.0073637106,0.007903519,0.006529943,0.027457198,0.82477206,0.12597361,3052461,systemic,systemic
0.015195557,0.014450172,0.040063776,0.020948531,0.7520428,0.15729915,3052225,neural,systemic
0.019701822,0.0035174217,0.0059689507,0.043416265,0.91697466,0.010420882,3052302,systemic,systemic
0.012823434,0.011174668,0.012818249,0.0028480717,0.0019332296,0.95840234,11029,other,viraemic
0.08908661,0.64367837,0.17870285,0.029242449,0.021995276,0.037294496,3052230,other,neural
0.0010290192,0.042980663,0.0020089487,0.002907831,0.0010754907,0.949998,11034,viraemic,viraemic
0.049535565,0.73715365,0.061716232,0.031397983,0.012715487,0.107481115,60875,viraemic,neural
0.28306484,0.026087975,0.021620832,0.55208576,0.033133406,0.08400717,28875,gastrointestinal,respiratory
0.05154737,0.26733992,0.20236523,0.008864698,0.13724981,0.332633,3052466,neural,viraemic
0.008365684,0.71015704,0.020454288,0.0062903673,0.0063455678,0.24838707,3048448,neural,neural
0.32972878,0.038909502,0.020616494,0.018058639,0.006261066,0.58642554,3052464,systemic,viraemic
0.026140971,0.24271299,0.109734096,0.013139245,0.01201565,0.59625703,3048168,viraemic,viraemic
0.016378833,0.07638225,0.1881893,0.2182891,0.060629025,0.44013152,3052418,viraemic,viraemic
0.2013045,0.009545162,0.0630257,0.698322,0.008520826,0.019281758,147711,respiratory,respiratory
0.017255036,0.0024065347,0.030367639,0.8930556,0.002307577,0.054607637,3052456,viraemic,respiratory
0.503654,0.012995443,0.1701241,0.09133595,0.007180909,0.2147096,3052444,viraemic,gastrointestinal
0.10499994,0.061790023,0.44819832,0.19106291,0.07349994,0.12044888,1803956,gastrointestinal,other
0.8096389,0.006873154,0.016659338,0.14001246,0.011328015,0.015488168,1348384,gastrointestinal,gastrointestinal
0.0040321853,0.6738455,0.010259882,0.0036948447,0.24655618,0.061611384,11292,neural,neural
0.037434477,0.21974614,0.01853681,0.021333935,0.03662171,0.6663269,2748762,viraemic,viraemic
0.0051274365,0.012193083,0.017135177,0.64076525,0.0067563183,0.3180228,3048148,respiratory,respiratory
