prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.04720808,0.15480985,0.21557473,0.15838863,0.05142035,0.3725984,1335626,respiratory,viraemic
0.0039946428,0.0023833662,0.0023769208,0.0047800248,0.002613086,0.98385197,1972579,viraemic,viraemic
0.2596816,0.15531772,0.2982098,0.05891066,0.06316238,0.16471787,2956252,gastrointestinal,other
0.021777382,0.042732894,0.006752747,0.5831865,0.009531931,0.33601856,1972575,viraemic,respiratory
0.020188436,0.017765878,0.025414577,0.0101012215,0.009283787,0.9172461,3052465,neural,viraemic
0.04424502,0.11584857,0.35455543,0.14495191,0.19193263,0.14846644,11723,other,other
0.067744344,0.31043726,0.083796404,0.31293815,0.04915194,0.17593189,3052345,systemic,respiratory
0.07068934,0.3823601,0.027607964,0.047698054,0.033384454,0.4382601,11020,viraemic,viraemic
0.07639673,0.08776766,0.5361347,0.07039651,0.12512907,0.10417528,194441,other,other
0.014361541,0.008678812,0.013958639,0.0038776158,0.9222271,0.03689631,3052317,systemic,systemic
0.07882346,0.11977391,0.13111359,0.16838907,0.24754283,0.25435713,3052225,neural,viraemic
0.022183672,0.027997227,0.009219102,0.017892936,0.76926,0.15344702,3052331,systemic,systemic
0.09776964,0.09903279,0.391168,0.08665682,0.09138018,0.23399258,194440,other,other
0.63250715,0.04510048,0.13020869,0.042859115,0.10350099,0.04582359,1678143,other,gastrointestinal
0.026828326,0.17689767,0.09903833,0.023754584,0.5783041,0.095176995,2846071,viraemic,systemic
0.0035642197,0.011871552,0.0047436645,0.006342366,0.0076119034,0.9658663,40057,viraemic,viraemic
0.118695654,0.08468061,0.48029464,0.19467819,0.07691592,0.044734962,67605,gastrointestinal,other
0.06279094,0.019401692,0.060982347,0.014254833,0.010525922,0.8320443,3048184,neural,viraemic
0.02778489,0.16730358,0.029799895,0.095284276,0.02402734,0.65580004,3048158,neural,viraemic
0.0024552569,0.012077658,0.0056462376,0.020586578,0.9418203,0.01741395,3052307,systemic,systemic
0.0061222357,0.011008932,0.02332332,0.011130622,0.010649591,0.9377653,1972577,viraemic,viraemic
0.26609832,0.07057146,0.07362805,0.033427157,0.2828842,0.27339083,3047837,viraemic,systemic
0.089547865,0.12435238,0.10624079,0.20802774,0.070203856,0.40162733,2955465,respiratory,viraemic
0.0009085343,0.003451049,0.0011218243,0.0007677029,0.0007326775,0.99301827,3048225,viraemic,viraemic
0.0027501904,0.0027629642,0.0032323492,0.005264675,0.010637064,0.97535276,3052428,viraemic,viraemic
0.027092576,0.01859203,0.024176026,0.020849088,0.0147243105,0.89456594,95342,gastrointestinal,viraemic
0.29290998,0.03710219,0.28495264,0.316466,0.04464925,0.023919953,138951,gastrointestinal,respiratory
0.012065849,0.019093016,0.0025840607,0.01949913,0.0033039765,0.94345397,77763,neural,viraemic
0.020636179,0.016319081,0.037999727,0.039386738,0.051213156,0.8344452,3052418,viraemic,viraemic
0.050652128,0.06629796,0.14046912,0.45467508,0.0758515,0.21205424,3049952,respiratory,respiratory
