prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.0,1.0,0.0,3052331,respiratory,respiratory
0.0,0.0,0.0,1.0,3048225,vector,vector
1.0,0.0,0.0,0.0,11292,direct contact,direct contact
0.0,0.0,0.0,1.0,3052466,vector,vector
0.34448153204386356,0.0,0.0,0.6555184679561363,3048233,direct contact,vector
0.0,1.0,0.0,0.0,2003649,faecal-oral,faecal-oral
0.3724589488685575,0.0,0.0,0.6275410511314424,3052465,vector,vector
0.0,0.0,0.0,1.0,1972578,vector,vector
0.0,0.0,1.0,0.0,3052307,respiratory,respiratory
0.0,0.0,0.0,1.0,2083199,vector,vector
1.0,0.0,0.0,0.0,3052223,direct contact,direct contact
0.0,0.6644815209224704,0.0,0.3355184790775297,2748762,vector,faecal-oral
0.0,0.2932118063802355,0.7067881936197644,0.0,693997,faecal-oral,respiratory
0.0,1.0,0.0,0.0,2003651,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,3052456,vector,vector
0.0,0.0,0.0,1.0,3052381,vector,vector
0.7290208346308548,0.0,0.0,0.2709791653691453,2955465,direct contact,direct contact
1.0,0.0,0.0,0.0,2951619,direct contact,direct contact
0.3934574704349324,0.0,0.0,0.6065425295650675,3049953,direct contact,vector
0.0,0.0,0.0,1.0,48543,vector,vector
0.0,0.0,0.0,1.0,3048168,vector,vector
0.0,0.0,0.0,1.0,3052401,vector,vector
0.0,0.3022470407962133,0.6977529592037867,0.0,1335626,respiratory,respiratory
0.0,0.0,0.0,1.0,3052397,vector,vector
0.0,0.0,0.0,1.0,11024,vector,vector
1.0,0.0,0.0,0.0,3052460,direct contact,direct contact
0.6872695661999418,0.3127304338000582,0.0,0.0,138948,direct contact,direct contact
0.0,0.7199918601623047,0.2800081398376954,0.0,1239573,faecal-oral,faecal-oral
0.0,0.0,1.0,0.0,3052499,respiratory,respiratory
