prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.13,0.013333333333333334,0.7233333333333334,0.13333333333333333,3052307,respiratory,respiratory
0.16666666666666666,0.15,0.19,0.49333333333333335,3052431,vector,vector
0.5266666666666666,0.06333333333333334,0.15,0.26,3052345,direct contact,direct contact
0.3933333333333333,0.0,0.03,0.5766666666666667,3048287,vector,vector
0.5633333333333334,0.05333333333333334,0.09,0.29333333333333333,1897087,direct contact,direct contact
0.28,0.26,0.03666666666666667,0.42333333333333334,1348384,faecal-oral,vector
0.15,0.13333333333333333,0.15333333333333332,0.5633333333333334,3052684,vector,vector
0.30333333333333334,0.0,0.03666666666666667,0.66,3047837,vector,vector
0.11,0.07333333333333333,0.5966666666666667,0.22,3052789,respiratory,respiratory
0.016666666666666666,0.006666666666666667,0.0033333333333333335,0.9733333333333334,3048158,vector,vector
0.6366666666666667,0.14,0.06666666666666667,0.15666666666666668,3049953,direct contact,direct contact
0.20333333333333334,0.07,0.14666666666666667,0.58,1972573,vector,vector
0.2,0.30333333333333334,0.16666666666666666,0.33,1239572,faecal-oral,vector
0.4766666666666667,0.17333333333333334,0.20333333333333334,0.14666666666666667,1678143,faecal-oral,direct contact
0.09666666666666666,0.03666666666666667,0.08333333333333333,0.7833333333333333,48543,vector,vector
0.01,0.01,0.023333333333333334,0.9566666666666667,60875,vector,vector
0.51,0.35333333333333333,0.043333333333333335,0.09333333333333334,138950,direct contact,direct contact
0.6,0.07,0.09,0.24,11676,direct contact,direct contact
0.5166666666666667,0.10666666666666667,0.07333333333333333,0.30333333333333334,249583,direct contact,direct contact
0.25333333333333335,0.11,0.09333333333333334,0.5433333333333333,3052401,vector,vector
0.24666666666666667,0.05,0.08666666666666667,0.6166666666666667,3052387,vector,vector
0.33,0.17333333333333334,0.11,0.38666666666666666,3052456,vector,vector
0.2733333333333333,0.17333333333333334,0.4,0.15333333333333332,277944,respiratory,respiratory
0.01,0.01,0.016666666666666666,0.9633333333333334,11036,vector,vector
0.02,0.006666666666666667,0.0,0.9733333333333334,3052466,vector,vector
0.6566666666666666,0.12,0.10333333333333333,0.12,3052505,direct contact,direct contact
0.7733333333333333,0.11666666666666667,0.04,0.07,3052461,direct contact,direct contact
0.18333333333333332,0.6466666666666666,0.06,0.11,2003651,faecal-oral,faecal-oral
0.21333333333333335,0.2833333333333333,0.38666666666666666,0.11666666666666667,694003,respiratory,respiratory
