prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.0,0.1735563854456962,0.0,0.4806572745976239,0.17479937647543775,0.17098696348124195,1335626,respiratory,respiratory
0.0,0.3403734352409303,0.0,0.0,0.0,0.6596265647590697,40058,viraemic,viraemic
0.4012113672237653,0.19632991847783424,0.0,0.0,0.203273241391797,0.19918547290660332,11983,gastrointestinal,gastrointestinal
0.0,0.6073529304098187,0.0,0.0,0.0,0.39264706959018125,3048225,viraemic,neural
0.0,0.4083753510432899,0.21247517122301682,0.0,0.0,0.3791494777336933,3052465,neural,neural
0.0,0.19207813749021568,0.2143126696977552,0.21076764593625924,0.0,0.38284154687577,1678143,other,viraemic
0.0,0.6004936515289594,0.0,0.0,0.20016931949417632,0.19933702897686434,3052676,systemic,neural
0.0,0.19134727800229376,0.0,0.0,0.2035917095274434,0.6050610124702629,3047817,viraemic,viraemic
0.1956761445593304,0.3961005127595858,0.20907548543617543,0.0,0.0,0.19914785724490824,12475,other,neural
0.0,0.20519529097255057,0.0,0.18597887670132793,0.39733673027282823,0.2114891020532932,3052505,systemic,systemic
0.0,0.8079446359963023,0.0,0.0,0.0,0.1920553640036978,3048158,neural,neural
0.0,0.0,0.0,0.0,1.0,0.0,3052317,systemic,systemic
0.0,0.0,0.40562289446975974,0.0,0.3952722922126451,0.19910481331759533,3052501,other,other
0.0,0.3833773665491134,0.42259440982632646,0.0,0.0,0.19402822362456013,3052230,other,other
0.0,0.0,0.0,0.0,0.6043498772878989,0.39565012271210104,3051375,viraemic,systemic
0.0,0.39417783275760265,0.18866663455924448,0.0,0.0,0.41715553268315286,11034,viraemic,viraemic
0.4469166072479723,0.0,0.0,0.18749333394970605,0.0,0.3655900588023217,1348384,gastrointestinal,gastrointestinal
0.0,0.0,0.0,0.0,0.0,1.0,1972576,neural,viraemic
0.0,1.0,0.0,0.0,0.0,0.0,11292,neural,neural
0.0,0.18172174025492174,0.0,0.20515822545063805,0.0,0.6131200342944402,351073,systemic,viraemic
0.0,0.1959621882739002,0.0,0.0,0.20293145154664036,0.6011063601794595,3048447,viraemic,viraemic
0.0,0.18953982621875287,0.0,0.0,0.0,0.8104601737812471,1972574,viraemic,viraemic
0.0,0.14067973928044536,0.0,0.7217378017204887,0.1375824589990659,0.0,277944,respiratory,respiratory
0.0,0.0,0.0,0.5992994726406263,0.0,0.40070052735937367,3052440,viraemic,respiratory
0.0,0.0,0.0,0.0,0.0,1.0,1972579,viraemic,viraemic
0.8235610705635652,0.0,0.0,0.17643892943643483,0.0,0.0,2003652,gastrointestinal,gastrointestinal
0.0,0.206258492892813,0.0,0.0,0.0,0.793741507107187,2956252,gastrointestinal,viraemic
0.0,0.0,0.0,0.0,1.0,0.0,3052303,neural,systemic
0.0,0.19832972872585075,0.19976320656843044,0.0,0.0,0.6019070647057188,2169701,viraemic,viraemic
0.154120873347965,0.16246962805211784,0.0,0.6834094985999172,0.0,0.0,11137,respiratory,respiratory
