prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.0030458607,0.006980334,0.0026323653,0.0045063356,0.0072604,0.97557473,2955935,respiratory,viraemic
0.0010333722,0.0027464975,0.0010079527,0.0024276285,0.001595948,0.99118865,3052426,viraemic,viraemic
0.5950867,0.0060323705,0.0036685222,0.3481423,0.00839127,0.038678844,28875,gastrointestinal,gastrointestinal
0.055119064,0.14856364,0.2697977,0.06668545,0.03179338,0.42804074,48543,viraemic,viraemic
0.008884224,0.83522075,0.027574273,0.0076208445,0.080138564,0.04056134,12538,neural,neural
0.0039596516,0.03491098,0.045948867,0.004947578,0.012037994,0.8981949,3052619,other,viraemic
0.021797342,0.009504961,0.011740266,0.011622567,0.6530783,0.29225656,3052499,systemic,systemic
0.024635794,0.14880243,0.076371245,0.015719824,0.018504743,0.715966,60875,viraemic,viraemic
0.0049270066,0.009760033,0.025434515,0.0067568324,0.58142537,0.37169626,3052501,other,systemic
0.0020200822,0.01276116,0.004484448,0.0019664094,0.9646878,0.014080052,3052307,systemic,systemic
0.009991074,0.7735554,0.027296998,0.008876831,0.033078525,0.14720121,11292,neural,neural
0.003839243,0.018227397,0.02039876,0.0048354086,0.0042450675,0.9484541,3052464,systemic,viraemic
0.14564388,0.044262297,0.7526572,0.008031126,0.022689836,0.026715728,12475,other,other
0.0009090568,0.0033615162,0.98304534,0.0016484613,0.0010468739,0.009988727,11709,other,other
0.0029948568,0.0048387693,0.0022870246,0.17953482,0.0035809882,0.8067635,3052440,viraemic,viraemic
0.016390009,0.012525462,0.016742835,0.09855286,0.6957495,0.16003937,3052558,viraemic,systemic
0.9790998,0.0035868925,0.011321328,0.001960897,0.001323788,0.0027072781,11983,gastrointestinal,gastrointestinal
0.0049174703,0.36905706,0.0092283385,0.0049337517,0.004701347,0.60716206,3052468,neural,viraemic
0.0082911765,0.5967982,0.017290533,0.025459338,0.054057218,0.29810354,249583,neural,neural
0.0040659625,0.033082943,0.011168754,0.0051711407,0.006068389,0.9404428,3046277,systemic,viraemic
0.026664585,0.22991933,0.060782306,0.024956264,0.05117019,0.60650736,1972574,viraemic,viraemic
0.0010897822,0.002160832,0.0010637783,0.001343346,0.0018139972,0.9925283,3052396,viraemic,viraemic
0.096789725,0.09524684,0.014289485,0.60637254,0.10712874,0.08017271,3048148,respiratory,respiratory
0.0008349731,0.0047445344,0.0012633222,0.0010139527,0.0055378103,0.98660547,1933189,viraemic,viraemic
0.005932815,0.09467587,0.041649945,0.007308024,0.010772394,0.83966094,3048168,viraemic,viraemic
0.9346468,0.0029472464,0.0055308114,0.029118018,0.0026410306,0.025116153,138951,gastrointestinal,gastrointestinal
0.97471434,0.0027940471,0.0034384707,0.0069390396,0.002671234,0.009442837,2003652,gastrointestinal,gastrointestinal
0.62723345,0.037745293,0.13064274,0.06456678,0.017191794,0.122619934,1714619,neural,gastrointestinal
0.010200891,0.43459728,0.16448842,0.008309883,0.0072056935,0.37519783,11020,viraemic,neural
0.7076227,0.012852523,0.011449016,0.24277095,0.009803871,0.015500966,463676,respiratory,gastrointestinal
