prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.12605867,0.060859837,0.009922672,0.6501415,0.09525139,0.057765942,3049954,respiratory,respiratory
0.01053764,0.04254063,0.012235803,0.12357828,0.7015905,0.10951717,3052537,viraemic,systemic
0.8595744,0.0055758986,0.007774896,0.11205301,0.0052052005,0.009816581,1821750,gastrointestinal,gastrointestinal
0.02416749,0.07246846,0.09987511,0.02216088,0.55491096,0.2264171,3052789,viraemic,systemic
0.003934057,0.007720052,0.004868003,0.074740626,0.850211,0.058526214,3052303,neural,systemic
0.004476362,0.005377352,0.9759788,0.0019179801,0.008783918,0.0034656322,11642,other,other
0.0030026494,0.015350014,0.0034721713,0.05259267,0.87460834,0.050974235,3052307,systemic,systemic
0.092305176,0.11176589,0.028955845,0.39546087,0.10868109,0.26283112,3052456,viraemic,respiratory
0.0046316097,0.16169246,0.020932999,0.0048658843,0.007453221,0.8004238,3048233,other,viraemic
0.010502008,0.22570543,0.011553405,0.21628258,0.4013392,0.13461742,3052314,systemic,systemic
0.018801209,0.4038381,0.25854024,0.018754218,0.08192086,0.21814539,11569,neural,neural
0.0031760768,0.025759432,0.022417406,0.0032420568,0.00532516,0.94007987,3052464,systemic,viraemic
0.0061047813,0.0021367422,0.872708,0.0026998592,0.10868149,0.0076691587,194440,other,other
0.0045263036,0.0016980058,0.85404634,0.0015497918,0.13457237,0.0036071783,194441,other,other
0.011876554,0.6396603,0.035322297,0.013205916,0.0132542,0.28668076,3048447,viraemic,neural
0.018664917,0.06547883,0.33979174,0.0467608,0.012871052,0.51643264,60875,viraemic,viraemic
0.9535847,0.00810507,0.010887495,0.016770074,0.0040683034,0.006584379,1239570,gastrointestinal,gastrointestinal
0.019741796,0.6847855,0.032749165,0.028081283,0.017117523,0.21752472,2083198,neural,neural
0.006580163,0.27269697,0.01779299,0.005009164,0.009917176,0.68800354,3048287,neural,viraemic
0.018479617,0.055594202,0.033166017,0.033878934,0.090646125,0.7682351,2169991,systemic,viraemic
0.019154247,0.018918049,0.008003026,0.02332847,0.015376313,0.9152199,3052440,viraemic,viraemic
0.004002449,0.02786251,0.02103202,0.002304106,0.0037005306,0.94109833,3048225,viraemic,viraemic
0.024871454,0.016144086,0.0063560223,0.20602535,0.69584155,0.050761502,3049952,respiratory,systemic
0.03257211,0.16425303,0.06410438,0.050519936,0.15677504,0.53177553,1933191,viraemic,viraemic
0.07496777,0.464043,0.2524365,0.06863959,0.021038197,0.118874975,2846071,viraemic,neural
0.9732089,0.0050226063,0.0022223287,0.00714643,0.007958052,0.0044417167,2003650,gastrointestinal,gastrointestinal
0.9287777,0.0072404225,0.0391943,0.008835547,0.007894494,0.008057533,95342,gastrointestinal,gastrointestinal
0.0920465,0.10544737,0.018651431,0.029521449,0.69719446,0.057138816,1897087,neural,systemic
0.0063460316,0.019665508,0.0043844804,0.006409821,0.010331075,0.95286304,3052401,viraemic,viraemic
0.004571549,0.015227485,0.004650288,0.2093506,0.007980303,0.7582198,2955935,respiratory,viraemic
