prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.025904894,0.030801719,0.037853807,0.8084344,0.016419075,0.08058614,3049954,respiratory,respiratory
0.0052344096,0.00519723,0.012057876,0.007987022,0.104833804,0.8646897,3052537,viraemic,viraemic
0.41098824,0.10635832,0.31198293,0.07295386,0.053683586,0.044033013,1821750,gastrointestinal,gastrointestinal
0.0063618077,0.005700469,0.048184726,0.10694516,0.70196956,0.13083827,3052789,viraemic,systemic
0.003439975,0.030654853,0.008517792,0.0038399377,0.022141896,0.93140554,3052303,neural,viraemic
0.11755202,0.022833625,0.74672914,0.0647765,0.017513853,0.03059486,11642,other,other
0.0025152299,0.0069512725,0.04948247,0.004927623,0.9166042,0.019519202,3052307,systemic,systemic
0.102113,0.072202116,0.111977614,0.47740144,0.033466246,0.20283952,3052456,viraemic,respiratory
0.003228053,0.22023292,0.015851386,0.0028973385,0.0029550414,0.75483525,3048233,other,viraemic
0.014942258,0.11695877,0.054829404,0.025291769,0.72281456,0.06516326,3052314,systemic,systemic
0.086518556,0.81059057,0.006375983,0.05098587,0.008602054,0.03692702,11569,neural,neural
0.17338069,0.24413268,0.07461518,0.1115803,0.082181595,0.31410956,3052464,systemic,viraemic
0.03597057,0.013947176,0.9056567,0.007338156,0.01890374,0.018183619,194440,other,other
0.021308139,0.020833045,0.913532,0.008704821,0.021136573,0.014485458,194441,other,other
0.017138042,0.29238355,0.005696884,0.011103486,0.009841399,0.6638366,3048447,viraemic,viraemic
0.007402124,0.014765592,0.01173942,0.0035366083,0.0030135957,0.9595427,60875,viraemic,viraemic
0.78903055,0.0014366764,0.0036259957,0.18238187,0.02175257,0.0017723962,1239570,gastrointestinal,gastrointestinal
0.05819136,0.21040519,0.060171176,0.030490456,0.039090976,0.60165083,2083198,neural,viraemic
0.0010842286,0.010616721,0.0042583495,0.0010890687,0.0015072826,0.98144436,3048287,neural,viraemic
0.0055722613,0.0077941217,0.016444687,0.010928416,0.9424802,0.016780332,2169991,systemic,systemic
0.10984518,0.041073587,0.026436174,0.58929676,0.03718624,0.19616209,3052440,viraemic,respiratory
0.0007675416,0.03692895,0.0006852989,0.0006712232,0.0010261921,0.9599208,3048225,viraemic,viraemic
0.041809626,0.07050314,0.072065406,0.39219645,0.03314217,0.39028323,3049952,respiratory,respiratory
0.015142965,0.18264496,0.04041183,0.022184385,0.06955236,0.6700635,1933191,viraemic,viraemic
0.034430735,0.0076046623,0.8524534,0.07963354,0.004952173,0.020925421,2846071,viraemic,other
0.5775218,0.030895285,0.035229225,0.26102373,0.04424423,0.05108575,2003650,gastrointestinal,gastrointestinal
0.109839655,0.08139689,0.060281288,0.20295702,0.49147993,0.054045215,95342,gastrointestinal,systemic
0.015206548,0.11877326,0.012131071,0.01061096,0.8020994,0.041178744,1897087,neural,systemic
0.0081589585,0.008707975,0.018854532,0.013540634,0.0056619924,0.94507587,3052401,viraemic,viraemic
0.24722105,0.08884268,0.11150467,0.18683666,0.038288236,0.32730672,2955935,respiratory,viraemic
