prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.225,0.07,0.615,0.09,3052310,respiratory,respiratory
0.175,0.02,0.0,0.805,3048287,vector,vector
0.53,0.065,0.025,0.38,3051375,direct contact,direct contact
0.155,0.055,0.01,0.78,48543,vector,vector
0.47,0.185,0.025,0.32,35612,direct contact,direct contact
0.165,0.625,0.15,0.06,2003649,faecal-oral,faecal-oral
0.225,0.165,0.185,0.425,3052537,vector,vector
0.23,0.13,0.17,0.47,1933189,vector,vector
0.09,0.09,0.81,0.01,3052307,respiratory,respiratory
0.08,0.13,0.02,0.77,40058,vector,vector
0.655,0.07,0.09,0.185,3052557,direct contact,direct contact
0.055,0.0,0.0,0.945,3052463,vector,vector
0.16,0.32,0.23,0.29,36427,faecal-oral,faecal-oral
0.1,0.33,0.475,0.095,1239570,faecal-oral,respiratory
0.475,0.1,0.095,0.33,204269,vector,direct contact
0.305,0.09,0.015,0.59,1972579,vector,vector
0.575,0.205,0.07,0.15,194440,direct contact,direct contact
0.815,0.03,0.03,0.125,3052560,direct contact,direct contact
0.63,0.18,0.06,0.13,194443,direct contact,direct contact
0.22,0.06,0.05,0.67,1972574,vector,vector
0.075,0.01,0.01,0.905,11034,vector,vector
0.52,0.035,0.005,0.44,3048175,vector,direct contact
0.095,0.105,0.77,0.03,3052331,respiratory,respiratory
0.195,0.035,0.065,0.705,3052389,vector,vector
0.085,0.07,0.015,0.83,3052431,vector,vector
0.485,0.17,0.085,0.26,3052505,direct contact,direct contact
0.46,0.075,0.025,0.44,3049953,direct contact,direct contact
0.3,0.18,0.035,0.485,1239565,faecal-oral,vector
0.13,0.1,0.76,0.01,3052302,respiratory,respiratory
