prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.055,0.06,0.785,0.1,3052503,respiratory,respiratory
0.08,0.03,0.005,0.885,59302,vector,vector
0.05,0.415,0.49,0.045,694009,direct contact,respiratory
0.315,0.105,0.04,0.54,3052518,vector,vector
0.305,0.1,0.075,0.52,2955935,direct contact,vector
0.495,0.23,0.13,0.145,72149,faecal-oral,direct contact
0.19,0.095,0.255,0.46,1933189,vector,vector
0.3,0.045,0.005,0.65,11569,vector,vector
0.19,0.18,0.19,0.44,3048300,respiratory,vector
0.485,0.035,0.015,0.465,3052465,vector,direct contact
0.915,0.01,0.015,0.06,3052460,direct contact,direct contact
0.51,0.035,0.01,0.445,3048175,vector,direct contact
0.17,0.535,0.24,0.055,2003650,faecal-oral,faecal-oral
0.515,0.275,0.11,0.1,1330524,faecal-oral,direct contact
0.21,0.11,0.02,0.66,59301,vector,vector
0.11,0.025,0.005,0.86,3052464,vector,vector
0.69,0.065,0.065,0.18,463676,direct contact,direct contact
0.38,0.035,0.025,0.56,11723,direct contact,vector
0.765,0.07,0.045,0.12,3052557,direct contact,direct contact
0.085,0.01,0.01,0.895,3048360,vector,vector
0.18,0.135,0.135,0.55,3052413,vector,vector
0.21,0.06,0.01,0.72,48543,vector,vector
0.3,0.105,0.53,0.065,3052303,respiratory,respiratory
0.07,0.11,0.2,0.62,3052456,vector,vector
0.2,0.08,0.04,0.68,1972574,vector,vector
0.385,0.025,0.02,0.57,11709,direct contact,vector
0.565,0.075,0.15,0.21,12475,direct contact,direct contact
0.355,0.16,0.025,0.46,1239565,faecal-oral,vector
0.165,0.085,0.74,0.01,3052302,respiratory,respiratory
