prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.255,0.09,0.61,0.045,3052317,respiratory,respiratory
0.065,0.125,0.03,0.78,40057,vector,vector
0.435,0.255,0.115,0.195,138951,direct contact,direct contact
0.185,0.03,0.005,0.78,59304,vector,vector
0.65,0.035,0.015,0.3,1987017,direct contact,direct contact
0.26,0.59,0.07,0.08,2003652,faecal-oral,faecal-oral
0.295,0.055,0.005,0.645,11569,vector,vector
0.415,0.075,0.045,0.465,3052401,vector,vector
0.16,0.16,0.52,0.16,3052474,respiratory,respiratory
0.145,0.055,0.015,0.785,11021,vector,vector
0.735,0.045,0.01,0.21,3052556,direct contact,direct contact
0.22,0.075,0.375,0.33,3052684,vector,respiratory
0.45,0.14,0.165,0.245,1803956,faecal-oral,direct contact
0.33,0.415,0.185,0.07,2003649,faecal-oral,faecal-oral
0.255,0.185,0.075,0.485,204269,vector,vector
0.355,0.15,0.1,0.395,3052440,vector,vector
0.88,0.02,0.02,0.08,249583,direct contact,direct contact
0.44,0.09,0.005,0.465,3052345,direct contact,vector
0.45,0.06,0.025,0.465,3048148,direct contact,vector
0.03,0.035,0.005,0.93,3048225,vector,vector
0.05,0.11,0.045,0.795,40053,vector,vector
0.0,0.0,0.0,1.0,3048448,vector,vector
0.135,0.255,0.525,0.085,290028,respiratory,respiratory
0.315,0.045,0.03,0.61,1972577,vector,vector
0.075,0.215,0.12,0.59,2748762,vector,vector
0.395,0.23,0.085,0.29,12475,direct contact,direct contact
0.595,0.13,0.105,0.17,1897087,direct contact,direct contact
0.165,0.38,0.175,0.28,1239572,faecal-oral,faecal-oral
0.175,0.045,0.53,0.25,3052496,respiratory,respiratory
