prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.08666666666666667,0.11333333333333333,0.6233333333333333,0.17666666666666667,3052477,respiratory,respiratory
0.09333333333333334,0.07666666666666666,0.06333333333333334,0.7666666666666667,3048440,vector,vector
0.4666666666666667,0.12333333333333334,0.006666666666666667,0.4033333333333333,3049953,direct contact,direct contact
0.14333333333333334,0.48333333333333334,0.18333333333333332,0.19,77763,vector,faecal-oral
0.56,0.023333333333333334,0.013333333333333334,0.4033333333333333,11709,direct contact,direct contact
0.15333333333333332,0.39,0.23666666666666666,0.22,1239573,faecal-oral,faecal-oral
0.19666666666666666,0.09333333333333334,0.03,0.68,3052387,vector,vector
0.14,0.2,0.043333333333333335,0.6166666666666667,40053,vector,vector
0.13666666666666666,0.05,0.5566666666666666,0.25666666666666665,3052489,respiratory,respiratory
0.3933333333333333,0.06666666666666667,0.043333333333333335,0.49666666666666665,1972577,vector,vector
0.6366666666666667,0.1,0.05,0.21333333333333335,38767,direct contact,direct contact
0.27666666666666667,0.05333333333333334,0.03666666666666667,0.6333333333333333,3052426,vector,vector
0.14,0.27,0.46,0.13,1239570,faecal-oral,respiratory
0.19,0.20333333333333334,0.13666666666666666,0.47,2956252,faecal-oral,vector
0.06333333333333334,0.16,0.08333333333333333,0.6933333333333334,3047817,vector,vector
0.29,0.043333333333333335,0.07,0.5966666666666667,3052390,vector,vector
0.3566666666666667,0.21,0.04,0.3933333333333333,3052230,direct contact,vector
0.07666666666666666,0.0,0.0033333333333333335,0.92,3048233,direct contact,vector
0.7133333333333334,0.03,0.03,0.22666666666666666,1987017,direct contact,direct contact
0.10333333333333333,0.25333333333333335,0.11,0.5333333333333333,2748762,vector,vector
0.02,0.0,0.0033333333333333335,0.9766666666666667,3048443,vector,vector
0.0,0.0,0.0,1.0,3048448,vector,vector
0.21666666666666667,0.15,0.33,0.30333333333333334,3052501,respiratory,respiratory
0.16,0.016666666666666666,0.023333333333333334,0.8,11020,vector,vector
0.24,0.2,0.043333333333333335,0.5166666666666667,40058,vector,vector
0.63,0.17333333333333334,0.08666666666666667,0.11,1897087,direct contact,direct contact
0.89,0.03333333333333333,0.02,0.056666666666666664,3052458,direct contact,direct contact
0.3333333333333333,0.14666666666666667,0.023333333333333334,0.49666666666666665,1239565,faecal-oral,vector
0.11,0.09666666666666666,0.6233333333333333,0.17,3052496,respiratory,respiratory
