prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.184,0.102,0.446,0.268,3052789,respiratory,respiratory
0.016,0.004,0.002,0.978,3048158,vector,vector
0.526,0.038,0.012,0.424,2951619,direct contact,direct contact
0.15,0.05,0.002,0.798,3052464,vector,vector
0.462,0.086,0.018,0.434,3049953,direct contact,direct contact
0.176,0.226,0.518,0.08,67605,faecal-oral,respiratory
0.186,0.054,0.208,0.552,1933189,vector,vector
0.092,0.01,0.008,0.89,3048360,vector,vector
0.258,0.08,0.606,0.056,3052303,respiratory,respiratory
0.066,0.042,0.004,0.888,3052468,vector,vector
0.68,0.048,0.052,0.22,3052557,direct contact,direct contact
0.168,0.06,0.01,0.762,3047395,vector,vector
0.23,0.164,0.18,0.426,1239572,faecal-oral,vector
0.146,0.202,0.494,0.158,1239570,faecal-oral,respiratory
0.264,0.086,0.032,0.618,3052396,vector,vector
0.074,0.026,0.006,0.894,60875,vector,vector
0.572,0.062,0.048,0.318,90961,direct contact,direct contact
0.06,0.308,0.6,0.032,694009,direct contact,respiratory
0.504,0.07,0.052,0.374,38767,direct contact,direct contact
0.346,0.026,0.002,0.626,3048170,vector,vector
0.078,0.026,0.014,0.882,11033,vector,vector
0.198,0.032,0.004,0.766,3048287,vector,vector
0.082,0.054,0.676,0.188,3052470,respiratory,respiratory
0.112,0.022,0.006,0.86,3046277,vector,vector
0.104,0.058,0.016,0.822,3048440,vector,vector
0.622,0.022,0.028,0.328,11723,direct contact,direct contact
0.472,0.052,0.034,0.442,2951618,direct contact,direct contact
0.208,0.28,0.242,0.27,36427,faecal-oral,faecal-oral
0.126,0.074,0.76,0.04,3052331,respiratory,respiratory
