prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.004988426,0.008064086,0.94899166,0.037955873,3052499,respiratory,respiratory
0.026507383,0.0064107,0.009394289,0.9576876,3052381,vector,vector
0.96916884,0.016272338,0.010432213,0.0041266223,194443,direct contact,direct contact
0.017492069,0.017321084,0.0244791,0.94070774,3052444,vector,vector
0.9092476,0.052177727,0.016308153,0.02226652,463676,direct contact,direct contact
0.5852382,0.02903372,0.013120526,0.37260756,28876,faecal-oral,direct contact
0.007512379,0.0074896235,0.0069737635,0.97802424,40053,vector,vector
0.7528947,0.030085731,0.09729984,0.11971975,3052684,vector,direct contact
0.0066218665,0.004834978,0.9791293,0.009413895,3052477,respiratory,respiratory
0.026587488,0.0058272495,0.013159226,0.95442605,3046277,vector,vector
0.7145775,0.16209017,0.023961633,0.099370696,147712,direct contact,direct contact
0.00060851465,0.0009935785,0.00062270963,0.99777514,3052468,vector,vector
0.07537535,0.62912285,0.10921446,0.18628737,1239572,faecal-oral,faecal-oral
0.020890009,0.96806395,0.0031455585,0.007900485,2003651,faecal-oral,faecal-oral
0.0046430547,0.002335711,0.0040315883,0.98898965,37124,vector,vector
0.019684855,0.0043648225,0.009022735,0.9669275,3048440,vector,vector
0.10515973,0.0059085195,0.043791674,0.8451401,2955291,direct contact,vector
0.9420944,0.0324891,0.011131061,0.01428548,138948,direct contact,direct contact
0.9137452,0.021706358,0.032082554,0.03246586,1897087,direct contact,direct contact
0.06589491,0.00851237,0.2178708,0.7077219,3052514,vector,vector
0.24669233,0.013246325,0.028235793,0.71182555,3052431,vector,vector
0.004931563,0.002090269,0.0039259433,0.98905224,11033,vector,vector
0.5974764,0.07888428,0.10502106,0.21861824,3052789,respiratory,direct contact
0.03841359,0.007077726,0.007815519,0.9466931,11021,vector,vector
0.0006699661,0.0006045134,0.00052028144,0.9982052,3052463,vector,vector
0.9935427,0.0019028812,0.0023748751,0.0021795158,2951618,direct contact,direct contact
0.9890054,0.0048279627,0.0027062937,0.0034603216,3049953,direct contact,direct contact
0.33556807,0.60616136,0.0121313175,0.046139244,95342,faecal-oral,faecal-oral
0.25806427,0.11937536,0.47814056,0.14441982,694003,respiratory,respiratory
