prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.117079504,0.013260735,0.7745375,0.09512232,3052325,respiratory,respiratory
0.0014373834,0.0019948452,0.0016754444,0.99489236,3048360,vector,vector
0.018248243,0.76587224,0.01597465,0.19990483,12110,direct contact,faecal-oral
0.033487357,0.011641371,0.020980993,0.9338903,3052401,vector,vector
0.0010403296,0.0009671264,0.0007317693,0.9972608,3048184,direct contact,vector
0.58802813,0.13556492,0.05464293,0.22176406,1239573,faecal-oral,direct contact
0.0031324816,0.0015629693,0.0030081617,0.9922964,3047817,vector,vector
0.006367768,0.00284616,0.007852229,0.9829338,11029,vector,vector
0.37922403,0.29535767,0.21884501,0.1065733,1335626,respiratory,direct contact
0.009870181,0.02686797,0.016140034,0.94712186,2169701,vector,vector
0.84615374,0.08718277,0.02499215,0.04167139,463676,direct contact,direct contact
0.0011253871,0.00077363325,0.0009010192,0.9972,3048175,vector,vector
0.45515725,0.1254151,0.16339888,0.25602877,36427,faecal-oral,direct contact
0.41347855,0.082375996,0.18383247,0.32031295,67605,faecal-oral,direct contact
0.002406818,0.0013681377,0.0012417776,0.9949832,332097,vector,vector
0.036539696,0.034005523,0.039382234,0.8900725,3052444,vector,vector
0.96747935,0.0053069717,0.0105158435,0.016697789,194440,direct contact,direct contact
0.039162908,0.016487481,0.013638048,0.9307116,2955935,direct contact,vector
0.921842,0.027867429,0.011804061,0.03848659,1897087,direct contact,direct contact
0.27587166,0.06996067,0.08090332,0.57326436,1972578,vector,vector
0.008653049,0.0069713253,0.009450193,0.9749254,59304,vector,vector
0.005931076,0.010395305,0.012442263,0.9712314,3052466,vector,vector
0.38528407,0.16156574,0.2592296,0.19392057,694003,respiratory,direct contact
0.0155308405,0.006420668,0.016939213,0.9611093,3052387,vector,vector
0.01362808,0.006531762,0.011431236,0.96840894,11039,vector,vector
0.9349817,0.051795397,0.004781913,0.008441009,3049953,direct contact,direct contact
0.12697133,0.020003686,0.051157568,0.80186737,2955291,direct contact,vector
0.72140354,0.18948527,0.011074756,0.07803641,95342,faecal-oral,direct contact
0.055632323,0.02020299,0.8492655,0.07489915,3052499,respiratory,respiratory
