prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.6266917424701706,0.0,0.0,0.37330825752982943,0.0,0.0,147711,respiratory,gastrointestinal
0.0,0.0,0.0,0.0,0.0,1.0,3052418,viraemic,viraemic
0.0,0.0,0.33320778797901907,0.35325165199487013,0.0,0.3135405600261108,1803956,gastrointestinal,respiratory
0.0,1.0,0.0,0.0,0.0,0.0,1972575,viraemic,neural
0.0,0.3589457712483921,0.363984477159886,0.0,0.0,0.277069751591722,11318,neural,other
0.0,0.0,0.0,0.0,1.0,0.0,11642,other,systemic
0.0,0.0,0.0,0.0,1.0,0.0,3052300,systemic,systemic
0.0,0.0,0.0,0.0,0.6502133507071185,0.3497866492928815,3052600,viraemic,systemic
0.0,0.0,0.0,0.0,1.0,0.0,338478,other,systemic
0.0,0.0,0.0,0.0,0.6460175577524101,0.35398244224759,351073,systemic,systemic
0.0,1.0,0.0,0.0,0.0,0.0,2951618,neural,neural
0.0,0.0,0.0,0.0,1.0,0.0,3052461,systemic,systemic
0.0,0.2990076497673176,0.0,0.0,0.0,0.7009923502326825,11029,other,viraemic
0.0,0.0,0.34582228552136096,0.0,0.6541777144786391,0.0,338079,other,systemic
0.0,0.0,0.0,0.0,0.0,1.0,59301,viraemic,viraemic
0.0,0.767732785541294,0.0,0.0,0.0,0.23226721445870607,60875,viraemic,neural
1.0,0.0,0.0,0.0,0.0,0.0,1239570,gastrointestinal,gastrointestinal
0.0,0.0,0.0,0.2806358052375513,0.0,0.7193641947624487,3052390,neural,viraemic
0.0,0.6958925387056613,0.0,0.0,0.0,0.30410746129433874,3048448,neural,neural
0.0,0.0,0.0,0.0,0.0,1.0,3052464,systemic,viraemic
0.0,0.0,0.0,0.0,0.0,1.0,3048447,viraemic,viraemic
0.0,0.6628547176026058,0.0,0.0,0.0,0.3371452823973941,60876,viraemic,neural
0.30615250095181584,0.0,0.0,0.0,0.0,0.6938474990481842,118027,respiratory,viraemic
0.0,0.0,0.6851549084795989,0.0,0.3148450915204011,0.0,3052789,viraemic,other
0.0,0.0,0.0,0.0,0.349056889603049,0.650943110396951,3047817,viraemic,viraemic
0.31562904048303536,0.0,0.0,0.3698268174541684,0.0,0.3145441420627962,36427,gastrointestinal,respiratory
1.0,0.0,0.0,0.0,0.0,0.0,2956252,gastrointestinal,gastrointestinal
0.0,0.0,0.0,0.0,1.0,0.0,3052303,neural,systemic
0.0,0.3401206329768731,0.0,0.0,0.0,0.6598793670231269,1972578,viraemic,viraemic
0.0,0.3063769998357083,0.0,0.6936230001642917,0.0,0.0,3049952,respiratory,respiratory
