prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.10325201408481913,0.0,0.22053905469438762,0.36904498088827864,0.10152403583329572,0.20563991449921895,290028,respiratory,respiratory
0.0,0.1425532874150974,0.0,0.0,0.7734932907279473,0.08395342185695528,3052459,viraemic,systemic
0.7283436691206638,0.0,0.0,0.1794251148994613,0.0,0.09223121597987492,138948,gastrointestinal,gastrointestinal
0.1104794612919425,0.10230530069861808,0.0,0.0,0.11263445468677945,0.67458078332266,2748762,viraemic,viraemic
0.10183503244698104,0.0,0.3380541421437979,0.0,0.2247388966099449,0.33537192879927613,11318,neural,other
0.0,0.5252471449481901,0.0,0.0,0.06191871164179004,0.4128341434100199,3048233,other,neural
0.13767522139481028,0.0,0.0,0.0,0.7852858127185532,0.0770389658866364,3052462,systemic,systemic
0.0,0.18823321573993754,0.0,0.0,0.14017804621377172,0.6715887380462907,3048168,viraemic,viraemic
0.45749873887156534,0.0,0.36077718195054753,0.09358766904135528,0.0,0.08813641013653205,1678143,other,gastrointestinal
0.0,0.13933223498815306,0.0,0.0,0.7851716104212585,0.07549615459058838,3052307,systemic,systemic
0.0,0.2173615250842802,0.07209379138941473,0.0,0.0,0.7105446835263051,2083198,neural,viraemic
0.0,0.4246419027413892,0.10674651377657593,0.0,0.21047593721263322,0.25813564626940166,3052676,systemic,neural
0.0,0.0,0.5295205546004147,0.0,0.37758921747058544,0.0928902279289998,338478,other,other
0.08162539600653272,0.0,0.5258511285437878,0.0,0.39252347544967964,0.0,194440,other,other
0.07402490603585203,0.0,0.1462092712739254,0.0,0.07131290313042703,0.7084529195597956,3052396,viraemic,viraemic
0.0,0.21109695600173584,0.0,0.0,0.08430791274422172,0.7045951312540424,3048225,viraemic,viraemic
0.6392282386445344,0.0,0.0,0.0965655046969205,0.16645206340974053,0.0977541932488045,2003649,gastrointestinal,gastrointestinal
0.0,0.4205668707593791,0.0,0.0,0.07788266492337616,0.5015504643172447,3048287,neural,viraemic
0.0,0.27208870258848517,0.0,0.0,0.1637364822273326,0.5641748151841823,3052466,neural,viraemic
0.0,0.9102568385355095,0.08974316146449055,0.0,0.0,0.0,3052223,systemic,neural
0.0,0.4272013780912758,0.0,0.0,0.0,0.5727986219087242,1972578,viraemic,viraemic
0.10165300603513137,0.2157732268070619,0.37378953498881173,0.0,0.0,0.308784232168995,2846071,viraemic,other
0.4552971043679919,0.0,0.10256269928485529,0.35100693257236487,0.0,0.09113326377478788,277944,respiratory,gastrointestinal
0.0,0.4312628713059259,0.0,0.0,0.06156751505825017,0.5071696136358238,3048170,viraemic,viraemic
0.0,0.3201925465554725,0.11574872386901468,0.0,0.0,0.5640587295755127,59304,viraemic,viraemic
0.4365729903592824,0.08975758189646331,0.1813558316832071,0.18331082856425446,0.0,0.10900276749679264,28876,gastrointestinal,gastrointestinal
0.6915967583032655,0.0,0.0,0.30840324169673444,0.0,0.0,138951,gastrointestinal,gastrointestinal
0.0,0.5458274350911645,0.3505100100164739,0.0,0.10366255489236144,0.0,11569,neural,neural
0.0,0.2059424161562337,0.0,0.0,0.10987560061759007,0.6841819832261762,3048440,viraemic,viraemic
0.0,0.10037750215922206,0.20483199106508876,0.2582271756430811,0.1021235929395164,0.3344397381930917,694009,respiratory,viraemic
