prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.6518478315834086,0.34815216841659147,0.0,277944,respiratory,faecal-oral
0.0,0.0,0.0,1.0,60876,vector,vector
1.0,0.0,0.0,0.0,147712,direct contact,direct contact
0.0,0.0,0.0,1.0,3048459,vector,vector
1.0,0.0,0.0,0.0,138949,direct contact,direct contact
0.0,0.33699180207081225,0.0,0.6630081979291877,1239565,faecal-oral,vector
0.0,0.0,0.0,1.0,3052676,vector,vector
0.0,0.0,0.0,1.0,11020,vector,vector
0.0,0.0,1.0,0.0,3052503,respiratory,respiratory
0.0,0.0,0.0,1.0,59302,vector,vector
1.0,0.0,0.0,0.0,11292,direct contact,direct contact
0.0,0.0,0.0,1.0,3047395,vector,vector
0.0,0.3382934698842356,0.0,0.6617065301157645,11983,faecal-oral,vector
0.0,1.0,0.0,0.0,2003652,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,3048215,vector,vector
0.0,0.0,0.0,1.0,59301,vector,vector
0.33717680376897463,0.3299758217837295,0.0,0.33284737444729595,11709,direct contact,direct contact
0.33827574350955447,0.3314326879116651,0.0,0.33029156857878045,11723,direct contact,direct contact
1.0,0.0,0.0,0.0,3052461,direct contact,direct contact
0.0,0.0,0.0,1.0,3048360,vector,vector
0.0,0.0,0.0,1.0,3052390,vector,vector
0.0,0.0,0.0,1.0,3048287,vector,vector
0.0,0.0,1.0,0.0,3052493,respiratory,respiratory
0.0,0.0,0.0,1.0,3052418,vector,vector
0.0,0.34809948754983083,0.0,0.6519005124501691,2748762,vector,vector
0.0,0.33659214088557693,0.0,0.663407859114423,35612,direct contact,vector
0.7152203445185034,0.2847796554814967,0.0,0.0,338079,direct contact,direct contact
0.0,0.3382879113081687,0.0,0.6617120886918313,95342,faecal-oral,vector
0.0,0.0,1.0,0.0,3052477,respiratory,respiratory
