prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.0,1.0,0.0,3052474,respiratory,respiratory
0.0,0.0,0.0,1.0,3047395,vector,vector
0.398877935362373,0.20508588439616202,0.0,0.39603618024146503,3051375,direct contact,direct contact
0.0,0.6031258177971662,0.0,0.39687418220283377,77763,vector,faecal-oral
0.7602059178681179,0.2397940821318822,0.0,0.0,90961,direct contact,direct contact
0.19840921608643286,0.0,0.8015907839135672,0.0,67605,faecal-oral,respiratory
0.0,0.0,0.0,1.0,59304,vector,vector
0.0,0.20604938263630276,0.0,0.7939506173636972,2747210,vector,vector
0.0,0.0,1.0,0.0,3052470,respiratory,respiratory
0.0,0.0,0.0,1.0,3048215,vector,vector
0.4039219870836747,0.0,0.0,0.5960780129163252,11676,direct contact,vector
0.0,0.0,0.0,1.0,48543,vector,vector
0.3868809170669012,0.42015707601535784,0.0,0.19296200691774104,1330524,faecal-oral,faecal-oral
0.0,0.6082539772248297,0.0,0.39174602277517034,28876,faecal-oral,faecal-oral
0.0,0.2097516539851343,0.0,0.7902483460148658,2748762,vector,vector
0.0,0.0,0.0,1.0,11029,vector,vector
0.7582157774790474,0.12251909186069045,0.0,0.11926513066026206,2951618,direct contact,direct contact
0.6015764089975507,0.0,0.0,0.3984235910024493,12475,direct contact,direct contact
1.0,0.0,0.0,0.0,138951,direct contact,direct contact
0.0,0.19922132140346022,0.0,0.8007786785965398,1972576,vector,vector
0.0,0.3975462085286795,0.0,0.6024537914713205,11569,vector,vector
0.0,0.0,0.0,1.0,3048459,vector,vector
0.0,0.0,1.0,0.0,3052303,respiratory,respiratory
0.0,0.0,0.0,1.0,60875,vector,vector
0.0,0.0,0.0,1.0,3048448,vector,vector
0.0,0.0,0.0,1.0,3048233,direct contact,vector
0.0,0.0,1.0,0.0,3052314,direct contact,respiratory
0.0,0.19995691268232357,0.6019179857149163,0.19812510160276012,693997,faecal-oral,respiratory
0.0,0.0,1.0,0.0,3052498,respiratory,respiratory
