prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.265,0.235,0.26,0.24,277944,respiratory,direct contact
0.14,0.11,0.08,0.67,3046277,vector,vector
0.525,0.15,0.095,0.23,11642,direct contact,direct contact
0.225,0.095,0.15,0.53,1933190,vector,vector
0.68,0.075,0.105,0.14,2951619,direct contact,direct contact
0.265,0.41,0.095,0.23,2003651,faecal-oral,faecal-oral
0.155,0.06,0.035,0.75,11039,vector,vector
0.125,0.05,0.055,0.77,2083199,vector,vector
0.225,0.1,0.425,0.25,3052474,respiratory,respiratory
0.155,0.05,0.05,0.745,3047817,vector,vector
0.575,0.095,0.085,0.245,3052556,direct contact,direct contact
0.085,0.055,0.02,0.84,2169701,vector,vector
0.405,0.23,0.135,0.23,95342,faecal-oral,direct contact
0.285,0.185,0.11,0.42,351073,faecal-oral,vector
0.045,0.07,0.02,0.865,3048215,vector,vector
0.17,0.085,0.125,0.62,3052456,vector,vector
0.485,0.18,0.145,0.19,338079,direct contact,direct contact
0.45,0.16,0.175,0.215,194440,direct contact,direct contact
0.505,0.15,0.175,0.17,194443,direct contact,direct contact
0.4,0.14,0.12,0.34,1972576,vector,direct contact
0.35,0.125,0.15,0.375,11318,vector,vector
0.115,0.05,0.115,0.72,3052389,vector,vector
0.255,0.08,0.53,0.135,3052302,respiratory,respiratory
0.035,0.04,0.045,0.88,60876,vector,vector
0.095,0.055,0.06,0.79,3047385,vector,vector
0.4,0.215,0.125,0.26,147711,direct contact,direct contact
0.675,0.06,0.075,0.19,3052461,direct contact,direct contact
0.195,0.435,0.125,0.245,1330491,faecal-oral,faecal-oral
0.295,0.16,0.31,0.235,3052493,respiratory,respiratory
