prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.168,0.062,0.528,0.242,3052498,respiratory,respiratory
0.144,0.048,0.044,0.764,59304,vector,vector
0.392,0.174,0.134,0.3,138949,direct contact,direct contact
0.14,0.052,0.042,0.766,3047375,vector,vector
0.314,0.094,0.124,0.468,2955291,direct contact,vector
0.368,0.074,0.106,0.452,351073,faecal-oral,vector
0.416,0.042,0.048,0.494,3048170,vector,vector
0.036,0.022,0.022,0.92,60876,vector,vector
0.286,0.208,0.248,0.258,3052501,respiratory,direct contact
0.136,0.07,0.074,0.72,3052413,vector,vector
0.49,0.102,0.11,0.298,338478,direct contact,direct contact
0.298,0.1,0.11,0.492,1933189,vector,vector
0.382,0.264,0.114,0.24,72149,faecal-oral,direct contact
0.288,0.216,0.108,0.388,28875,faecal-oral,vector
0.198,0.092,0.076,0.634,40053,vector,vector
0.142,0.06,0.084,0.714,59300,vector,vector
0.474,0.134,0.096,0.296,3052505,direct contact,direct contact
0.56,0.116,0.098,0.226,3049953,direct contact,direct contact
0.628,0.082,0.076,0.214,2951619,direct contact,direct contact
0.134,0.038,0.032,0.796,3048443,vector,vector
0.216,0.084,0.196,0.504,1972574,vector,vector
0.154,0.036,0.042,0.768,3048360,vector,vector
0.266,0.106,0.45,0.178,2169991,respiratory,respiratory
0.106,0.032,0.028,0.834,3047385,vector,vector
0.18,0.068,0.102,0.65,3047817,vector,vector
0.546,0.07,0.106,0.278,11292,direct contact,direct contact
0.322,0.298,0.176,0.204,12475,direct contact,direct contact
0.212,0.476,0.106,0.206,2003651,faecal-oral,faecal-oral
0.238,0.242,0.308,0.212,277944,respiratory,respiratory
