prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.039120612491085546,0.01940999894821904,0.021753730660724814,0.9197156578999707,60875,vector,vector
0.10563985280140073,0.8596937993474775,0.01526392179889356,0.01940242605222832,1803956,faecal-oral,faecal-oral
0.03184702034566498,0.0332269118773172,0.9084610409790752,0.026465026797942857,3052317,respiratory,respiratory
0.045364998566937764,0.04703982114464626,0.8950963139800701,0.012498866308345957,3052489,respiratory,respiratory
0.049033693422536655,0.02869174678159814,0.046997085634333954,0.8752774741615312,1972572,vector,vector
0.8099200018127003,0.05671401614649901,0.11435620413344245,0.01900977790735845,12475,direct contact,direct contact
0.9222803433991312,0.03180491059952232,0.01765590036225709,0.028258845639089314,11642,direct contact,direct contact
0.06821084226003621,0.046069833278271265,0.057101793172247325,0.8286175312894454,37124,vector,vector
0.925287883667989,0.04492300592072664,0.02057085315576102,0.009218257255523356,2951618,direct contact,direct contact
0.8988801429629905,0.0647125286576097,0.021129463353198482,0.015277865026201307,3052462,direct contact,direct contact
0.2823749670319167,0.2001759309558314,0.07682367847859907,0.4406254235336527,40053,vector,vector
0.045364998566937764,0.04703982114464626,0.8950963139800701,0.012498866308345957,3052498,respiratory,respiratory
0.513113034707038,0.10084542339607544,0.13957794633182416,0.24646359556506234,95342,faecal-oral,direct contact
0.031158626329845705,0.023166248399660395,0.025838977824009585,0.9198361474464842,11021,vector,vector
0.0059064319252056085,0.011496235848414383,0.012720352656627545,0.9698769795697522,3052381,vector,vector
0.2861905436123229,0.10773909034250356,0.10236929334230625,0.5037010727028673,11983,faecal-oral,vector
0.02300582117542262,0.020537526388906106,0.02024046958135247,0.9362161828543188,2083198,vector,vector
0.3206338175355898,0.1425097245910223,0.0446223348416499,0.4922341230317381,3052514,vector,vector
0.006325460193894042,0.010983283665287983,0.028816282257380543,0.9538749738834376,3052401,vector,vector
0.009134040109335554,0.012306344880082042,0.01374417616737678,0.9648154388432055,3052418,vector,vector
0.8297752888572202,0.08635265224024259,0.011440750325249424,0.07243130857728773,138948,direct contact,direct contact
0.6304209365917468,0.03966262338354383,0.03895909260126599,0.2909573474234435,194441,direct contact,direct contact
0.03250559243842214,0.01102511924990165,0.03048153209243308,0.9259877562192433,3052518,vector,vector
0.8568289518942747,0.060149492562496354,0.05847037308330042,0.024551182459928562,3051375,direct contact,direct contact
0.021063081531215496,0.018988779044277752,0.027029979282337777,0.9329181601421687,11020,vector,vector
0.06827598238168546,0.043676556250830036,0.043561583529659345,0.8444858778378255,3048233,direct contact,vector
0.16254082615674142,0.2208876248634106,0.5103588061635604,0.10621274281628744,290028,respiratory,respiratory
0.2212420158482126,0.6368891625055368,0.03257880315053282,0.1092900184957178,28876,faecal-oral,faecal-oral
0.05194477171926443,0.021469970110909824,0.02198179238709787,0.9046034657827279,3048158,vector,vector
0.6404707445712186,0.06138763199746949,0.19438184792427224,0.10375977550703969,1335626,respiratory,direct contact
