prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.034306576211453256,0.024484478236867915,0.019606993888555687,0.9216019516631233,59300,vector,vector
0.810765152902869,0.03786719443823181,0.13026617847023395,0.021101474188665117,3048148,direct contact,direct contact
0.016023325252651727,0.016049355917190047,0.01172630062569692,0.9562010182044617,60876,vector,vector
0.01484179636662044,0.013665192706094988,0.011145513048794,0.9603474978784906,11036,vector,vector
0.07683635781267041,0.02416992369288768,0.04412218627664405,0.8548715322177978,37124,vector,vector
0.21961579907812948,0.043995147133318126,0.035131531488595234,0.7012575222999571,3048175,vector,vector
0.026280787966638845,0.021239903039681807,0.03223550884060821,0.9202438001530711,3052431,vector,vector
0.019257445269967758,0.010860626726839533,0.013779785119677094,0.956102142883516,1972574,vector,vector
0.055097798921700275,0.020988309429392966,0.02316292773950028,0.9007509639094062,3048443,vector,vector
0.8559256764804575,0.044159676626114794,0.05400871743344566,0.04590592945998202,338478,direct contact,direct contact
0.14530108822756643,0.04729968309676025,0.06115666690274216,0.7462425617729312,11318,vector,vector
0.8127462717868604,0.06502482609015012,0.059129943270910354,0.06309895885207906,338079,direct contact,direct contact
0.5669756434908646,0.28054668241346253,0.08891378343625243,0.06356389065942045,12110,direct contact,direct contact
0.9478168971189731,0.02884115084320749,0.01063608224633539,0.012705869791483968,249583,direct contact,direct contact
0.5736219676341058,0.12425879424771111,0.17571285806271775,0.1264063800554656,277944,respiratory,direct contact
0.15653270300260577,0.7789581871621633,0.024116698644108172,0.04039241119112264,35612,direct contact,faecal-oral
0.04084423230174406,0.029500572695330275,0.9182388212004396,0.011416373802486349,3052480,respiratory,respiratory
0.041696988283115535,0.9001808957809504,0.022203885050288218,0.03591823088564567,2956252,faecal-oral,faecal-oral
0.8861553203831348,0.044568341419302285,0.027387614427953975,0.041888723769608775,3052223,direct contact,direct contact
0.016450547395025605,0.01639821331463071,0.014609425682321698,0.9525418136080221,1933191,vector,vector
0.1855984445425572,0.3458403791420153,0.40395991146813864,0.06460126484728869,694003,respiratory,respiratory
0.1521212865034785,0.15240522737031068,0.5738098847623956,0.12166360136381497,2846071,respiratory,respiratory
0.07157322439501368,0.8893309095574989,0.01870909781889987,0.02038676822858755,12092,faecal-oral,faecal-oral
0.7032422150833929,0.03832296594432184,0.05393733983815404,0.2044974791341313,3052465,vector,direct contact
0.8147379321513,0.02929670079207173,0.14260362253712777,0.013361744519500306,28875,faecal-oral,direct contact
0.03628540554008039,0.017918812094481252,0.014042076537080861,0.9317537058283575,3052468,vector,vector
0.704673686674461,0.038568400339629424,0.04058081919672099,0.2161770937891883,194441,direct contact,direct contact
0.01754608583026646,0.015952769720718473,0.015811929789236723,0.9506892146597781,3052387,vector,vector
0.6164051880863843,0.12390127679034743,0.08730675764698759,0.17238677747628056,1678143,faecal-oral,direct contact
0.04863487059874603,0.029406963053864706,0.9105807587709115,0.011377407576477918,3052498,respiratory,respiratory
