prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.09493411317848723,0.016484983960107624,0.7596413716373139,0.128939531224091,3052470,respiratory,respiratory
0.2786142070129759,0.11725174427891542,0.07009522477466329,0.5340388239334456,59302,vector,vector
0.5435458572019578,0.019536811282790893,0.04889778347842474,0.3880195480368264,2951619,direct contact,direct contact
0.08760909786502098,0.003795830061874809,0.051670349367763845,0.8569247227053403,3047395,vector,vector
0.9466836990192635,0.015098424700137244,0.035878727010436436,0.002339149270162646,194443,direct contact,direct contact
0.18884045045061965,0.762704526927748,0.015637514914922615,0.03281750770671002,1239570,faecal-oral,faecal-oral
0.09595807438897287,0.03878474781643267,0.06428840693612087,0.800968770858474,1972579,vector,vector
0.05154328331288239,0.008807350297451144,0.047392863279687336,0.8922565031099793,3052401,vector,vector
0.27927846875890205,0.15319619258902703,0.4075717069145308,0.15995363173754024,1335626,respiratory,respiratory
0.051261053414273255,0.003754412634492356,0.026396023434789084,0.9185885105164455,3048443,vector,vector
0.9378814219170478,0.031365389146870884,0.017009461623250753,0.01374372731283063,3052230,direct contact,direct contact
0.058847593225342616,0.013537612118129993,0.03410619844765284,0.8935085962088744,60877,vector,vector
0.12449065652406065,0.8654770509570624,0.003164693788303365,0.006867598730573356,95342,faecal-oral,faecal-oral
0.2628750832916062,0.4015855184740126,0.04632344540557321,0.2892159528288082,1348384,faecal-oral,faecal-oral
0.12031208373647023,0.18732459027195414,0.019823666224441476,0.672539659767134,204269,vector,vector
0.11526385155179072,0.08178528572706216,0.05557605331481957,0.7473748094063273,48543,vector,vector
0.8638360263764692,0.1195344555742141,0.008123379377380622,0.008506138671936322,338079,direct contact,direct contact
0.9547834938545751,0.007115440947398593,0.03666937339483239,0.0014316918031938783,194440,direct contact,direct contact
0.7904668338288028,0.15853257105269783,0.03231265862091849,0.018687936497580954,138948,direct contact,direct contact
0.05768929101381452,0.01954950723370255,0.02970067418843797,0.8930605275640452,2083199,vector,vector
0.004523356221921881,0.0039331669621901,0.8688999663855088,0.12264351043037933,3052456,vector,respiratory
0.07300990786231563,0.0036265464001357037,0.07168194033688649,0.8516816054006625,3047817,vector,vector
0.05540226398767838,0.004834182000102291,0.9139821316087756,0.02578142240344353,3052474,respiratory,respiratory
0.07801133331454192,0.01963421121880693,0.03198259390261722,0.8703718615640338,1972577,vector,vector
0.03228545481104829,0.0020049004106432156,0.016161969308943074,0.9495476754693654,3048225,vector,vector
0.5274506206364448,0.02433819722202371,0.14346868098166507,0.30474250115986645,11723,direct contact,direct contact
0.6833763984872679,0.030813949124465046,0.026466005279970412,0.25934364710829677,3052345,direct contact,direct contact
0.32042895377784664,0.5168510935479066,0.03517830589032048,0.1275416467839263,1239572,faecal-oral,faecal-oral
0.13580307550722467,0.023308024797180815,0.759974643113402,0.0809142565821922,3052477,respiratory,respiratory
