prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.12138170117051905,0.08200637873058331,0.7524531193972627,0.04415880070163482,277944,respiratory,respiratory
0.04444266117669,0.01151113211694518,0.033665936081594856,0.9103802706247701,60877,vector,vector
0.740072577967183,0.07357594051799002,0.059202289100087985,0.1271491924147391,38767,direct contact,direct contact
0.03006545938196671,0.015390577565111724,0.033642842496341294,0.9209011205565807,3052429,vector,vector
0.018074936145143362,0.0043204459481628625,0.10961027015032862,0.867994347756365,12110,direct contact,vector
0.17328624915961788,0.7770063627830709,0.023468917473726668,0.02623847058358472,1239570,faecal-oral,faecal-oral
0.02859041146734487,0.01482793772600816,0.050904408464782655,0.9056772423418642,3052396,vector,vector
0.19463798536122776,0.07818774671147234,0.03433668078357951,0.6928375871437205,59304,vector,vector
0.15967288304675134,0.03936725474800215,0.5602051606678361,0.24075470153741027,3052498,respiratory,respiratory
0.0784852760473556,0.006344446117275999,0.016339124079145013,0.8988311537562231,3052463,vector,vector
0.7416367517430162,0.0829918966708932,0.11396743408661203,0.061403917499478655,3052459,direct contact,direct contact
0.04657368921269992,0.005578868110432123,0.01802414527193747,0.9298232974049307,3048448,vector,vector
0.3696657479325631,0.621477917260911,0.007320282429400777,0.001536052377125308,72149,faecal-oral,faecal-oral
0.10702303033052006,0.7813301153112011,0.05777100191318592,0.05387585244509275,28875,faecal-oral,faecal-oral
0.3573483242563558,0.05952352387904121,0.1866474104926201,0.39648074137198286,1933191,vector,vector
0.08008116128027873,0.005224774187337078,0.018876871433489532,0.8958171930988946,3047385,vector,vector
0.5391432639580125,0.271318131689783,0.07867292682657447,0.11086567752563026,3052225,direct contact,direct contact
0.5927670312743719,0.08091032833516762,0.10432433271839095,0.22199830767206954,249583,direct contact,direct contact
0.8118661803665863,0.14483495629212026,0.02724012601248956,0.01605873732880369,138950,direct contact,direct contact
0.1392543089556414,0.014455753672371589,0.08891144420438105,0.7573784931676061,11318,vector,vector
0.05789176562349602,0.01760136866070104,0.08872932399232053,0.8357775417234825,2169701,vector,vector
0.10953418578058617,0.08178541455869669,0.01461807647572854,0.7940623231849885,204269,vector,vector
0.1181184240892875,0.08795736665511653,0.7614533229364876,0.03247088631910823,290028,respiratory,respiratory
0.019648937442426576,0.013848290686548005,0.0199038511187119,0.9465989207523136,3052384,vector,vector
0.04055475406849709,0.03031047293296566,0.05148550911913364,0.8776492638794039,3052426,vector,vector
0.7692643211028783,0.11279053479716615,0.08113421965524616,0.03681092444470911,3049952,direct contact,direct contact
0.7206097336817459,0.22428149351882049,0.046695289895444386,0.008413482903989192,138948,direct contact,direct contact
0.12635188624247423,0.24765111155831804,0.03314452670540226,0.5928524754938055,12092,faecal-oral,vector
0.021897227407731354,0.030063493659447358,0.003753552535200375,0.9442857263976211,3052480,respiratory,vector
