prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.0,1.0,0.0,3052480,respiratory,respiratory
0.0,0.0,0.0,1.0,3048448,vector,vector
0.6863063386072519,0.0,0.0,0.3136936613927482,3048148,direct contact,direct contact
0.0,0.0,0.0,1.0,11029,vector,vector
1.0,0.0,0.0,0.0,90961,direct contact,direct contact
0.0,1.0,0.0,0.0,2003652,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,2747210,vector,vector
0.0,0.0,0.0,1.0,3048225,vector,vector
0.0,0.0,1.0,0.0,3052501,respiratory,respiratory
0.0,0.0,0.0,1.0,60875,vector,vector
1.0,0.0,0.0,0.0,11709,direct contact,direct contact
0.0,0.0,0.0,1.0,3052518,vector,vector
0.32961915805806824,0.3358454516784992,0.0,0.3345353902634326,11983,faecal-oral,faecal-oral
0.6680555176643308,0.33194448233566926,0.0,0.0,1239565,faecal-oral,direct contact
0.0,0.0,0.0,1.0,1972577,vector,vector
0.0,0.0,0.0,1.0,3052413,vector,vector
0.6603232836683669,0.3396767163316331,0.0,0.0,138949,direct contact,direct contact
1.0,0.0,0.0,0.0,194443,direct contact,direct contact
1.0,0.0,0.0,0.0,38767,direct contact,direct contact
0.0,0.0,0.0,1.0,3048443,vector,vector
0.0,0.0,0.0,1.0,3052387,vector,vector
0.0,0.0,0.0,1.0,1972579,vector,vector
0.38346020288849064,0.3500242784347172,0.26651551867679213,0.0,1335626,respiratory,direct contact
0.6613746521106655,0.0,0.0,0.33862534788933446,11318,vector,direct contact
0.0,0.0,0.0,1.0,3046277,vector,vector
0.0,0.0,0.0,1.0,3048184,direct contact,vector
1.0,0.0,0.0,0.0,3052505,direct contact,direct contact
0.0,0.0,0.0,1.0,2956252,faecal-oral,vector
0.0,0.0,1.0,0.0,3052299,respiratory,respiratory
