prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.4110374983352001,0.04439332536410513,0.40599716972050753,0.13857200658018684,3052325,respiratory,respiratory
0.034592513282519256,0.007456259940440411,0.011851800685624442,0.9460994260914161,59302,vector,vector
0.7471499127683999,0.01786214079003352,0.04991907703824598,0.18506886940332049,3052342,direct contact,direct contact
0.0954006813379399,0.019923742831675605,0.09789451739829079,0.7867810584320938,3052464,vector,vector
0.5441907631733324,0.2846925179592653,0.04931967766610742,0.12179704120129506,138950,direct contact,direct contact
0.1575566883825624,0.024495234707694907,0.6114290125936703,0.20651906431607236,693997,faecal-oral,respiratory
0.15433679956533858,0.010954099420625722,0.03295701323979896,0.8017520877742369,11039,vector,vector
0.11893704442959964,0.028116677336641183,0.0842031700106872,0.7687431082230721,3052389,vector,vector
0.12525094013332294,0.06276377791469973,0.6324128884155092,0.17957239353646823,3052477,respiratory,respiratory
0.09675771444946732,0.01718057390405773,0.018383570940522967,0.867678140705952,60877,vector,vector
0.291773184302098,0.6181745513508794,0.01777652204202645,0.07227574230499621,3049954,direct contact,faecal-oral
0.07487515851594626,0.01904582751900821,0.04562383325974654,0.860455180705299,2169701,vector,vector
0.22305425514906613,0.2440554691210064,0.3606188879698242,0.17227138776010323,12092,faecal-oral,respiratory
0.24486200591803028,0.4058685676191936,0.086894389193987,0.2623750372687893,1239570,faecal-oral,faecal-oral
0.13525632688486852,0.010005973246704882,0.016855474028974693,0.8378822258394519,3052428,vector,vector
0.5136003990366922,0.3854055715095649,0.08068497556910643,0.02030905388463647,77763,vector,faecal-oral
0.9010282605400396,0.03348771416370466,0.0256443303280434,0.039839694968212276,3052556,direct contact,direct contact
0.663192095353852,0.06065626097705085,0.20795024227838274,0.0682014013907143,3052560,direct contact,direct contact
0.22974527646545964,0.05981748179354552,0.1698752622420892,0.5405619794989059,3052610,direct contact,vector
0.0875222514610718,0.011296105882247928,0.02420470398609132,0.8769769386705892,3052466,vector,vector
0.09043556115522366,0.021741876306729475,0.030922452350261104,0.8569001101877858,3048360,vector,vector
0.04915050898605704,0.022510551137422525,0.4012978753827299,0.5270410644937905,3052429,vector,vector
0.21357682633091263,0.048962995115683035,0.71668698339992,0.020773195153484365,290028,respiratory,respiratory
0.05118188595253754,0.006034994756775369,0.014349188451968453,0.9284339308387188,2083198,vector,vector
0.07781657400698518,0.012191830805843061,0.07016539474468912,0.8398262004424827,3046277,vector,vector
0.6951526297776289,0.19340611355608137,0.057905894149481475,0.0535353625168084,3052458,direct contact,direct contact
0.7650568303809526,0.0963875300037471,0.12767694775613583,0.010878691859164616,194440,direct contact,direct contact
0.3724331986530843,0.5750598366152258,0.03216711151634103,0.020339853215349216,2003649,faecal-oral,faecal-oral
0.1469029218821466,0.05291648015204785,0.7736685259190809,0.026512072046724868,11137,respiratory,respiratory
