prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.15181703421626402,0.8481829657837361,0.0,290028,respiratory,respiratory
0.0,0.0,0.0,1.0,3052440,vector,vector
0.19804069856937906,0.0,0.0,0.801959301430621,3052230,direct contact,vector
0.0,0.0,0.3998734245876601,0.6001265754123399,3052684,vector,vector
1.0,0.0,0.0,0.0,3052461,direct contact,direct contact
0.189754626692462,0.810245373307538,0.0,0.0,1330524,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,3048360,vector,vector
0.0,0.2037889219677148,0.0,0.7962110780322851,40053,vector,vector
0.0,0.0,0.8336605110889881,0.166339488911012,3052310,respiratory,respiratory
0.0,0.0,0.0,1.0,3052389,vector,vector
0.6880899672505332,0.3119100327494669,0.0,0.0,194443,direct contact,direct contact
0.19732102345201524,0.0,0.0,0.8026789765479848,1972572,vector,vector
0.0,0.21678208317664635,0.0,0.7832179168233536,1348384,faecal-oral,vector
0.0,0.5784760469204815,0.19278315480235253,0.22874079827716595,2956252,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,3052418,vector,vector
0.0,0.0,0.0,1.0,3047385,vector,vector
1.0,0.0,0.0,0.0,249583,direct contact,direct contact
0.8096113275104163,0.19038867248958377,0.0,0.0,3052345,direct contact,direct contact
0.8324561805619877,0.1675438194380124,0.0,0.0,194441,direct contact,direct contact
0.0,0.1956760234722782,0.0,0.8043239765277218,40058,vector,vector
0.0,0.0,0.0,1.0,3052464,vector,vector
0.0,0.0,0.0,1.0,11036,vector,vector
0.0,0.0,1.0,0.0,3052317,respiratory,respiratory
0.18250079509906955,0.0,0.0,0.8174992049009304,3047375,vector,vector
0.0,0.0,0.0,1.0,3048225,vector,vector
0.8322761507408029,0.0,0.0,0.16772384925919712,3052556,direct contact,direct contact
0.0,0.6111887812756842,0.38881121872431584,0.0,694009,direct contact,faecal-oral
0.0,0.24223843820255106,0.0,0.757761561797449,28876,faecal-oral,vector
0.0,0.0,1.0,0.0,3052307,respiratory,respiratory
