prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.13,0.044,0.764,0.062,3052299,respiratory,respiratory
0.184,0.084,0.082,0.65,3048440,vector,vector
0.324,0.084,0.106,0.486,3048148,direct contact,vector
0.126,0.004,0.016,0.854,3047385,vector,vector
0.716,0.036,0.036,0.212,11292,direct contact,direct contact
0.17,0.388,0.27,0.172,1239570,faecal-oral,faecal-oral
0.336,0.014,0.04,0.61,3048175,vector,vector
0.206,0.038,0.156,0.6,3052390,vector,vector
0.182,0.082,0.668,0.068,3052331,respiratory,respiratory
0.272,0.15,0.068,0.51,204269,vector,vector
0.33,0.182,0.076,0.412,138949,direct contact,vector
0.384,0.07,0.074,0.472,1972574,vector,vector
0.26,0.496,0.08,0.164,72149,faecal-oral,faecal-oral
0.44,0.168,0.128,0.264,95342,faecal-oral,direct contact
0.118,0.044,0.022,0.816,11034,vector,vector
0.098,0.004,0.022,0.876,3048225,vector,vector
0.528,0.222,0.096,0.154,194440,direct contact,direct contact
0.224,0.39,0.076,0.31,35612,direct contact,faecal-oral
0.906,0.02,0.004,0.07,3052342,direct contact,direct contact
0.126,0.042,0.022,0.81,11033,vector,vector
0.194,0.032,0.046,0.728,3047837,vector,vector
0.068,0.012,0.012,0.908,3052466,vector,vector
0.284,0.116,0.406,0.194,3052474,respiratory,respiratory
0.216,0.036,0.02,0.728,3047375,vector,vector
0.106,0.054,0.038,0.802,3047395,vector,vector
0.514,0.212,0.174,0.1,463676,direct contact,direct contact
0.594,0.164,0.112,0.13,194441,direct contact,direct contact
0.24,0.306,0.202,0.252,1239573,faecal-oral,faecal-oral
0.278,0.058,0.42,0.244,3052489,respiratory,respiratory
