prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.155,0.095,0.68,0.07,3052302,respiratory,respiratory
0.09,0.05,0.01,0.85,332097,vector,vector
0.56,0.035,0.09,0.315,2951618,direct contact,direct contact
0.03,0.01,0.005,0.955,11039,vector,vector
0.335,0.21,0.065,0.39,138950,direct contact,vector
0.095,0.465,0.305,0.135,1239570,faecal-oral,faecal-oral
0.21,0.085,0.095,0.61,1972578,vector,vector
0.055,0.045,0.005,0.895,11036,vector,vector
0.39,0.245,0.07,0.295,2846071,respiratory,direct contact
0.05,0.07,0.085,0.795,3052418,vector,vector
0.69,0.075,0.025,0.21,3051375,direct contact,direct contact
0.155,0.025,0.0,0.82,2169701,vector,vector
0.3,0.42,0.07,0.21,1821750,faecal-oral,faecal-oral
0.19,0.29,0.14,0.38,2956252,faecal-oral,vector
0.11,0.095,0.325,0.47,3052537,vector,vector
0.155,0.145,0.085,0.615,3048440,vector,vector
0.14,0.385,0.265,0.21,694009,direct contact,faecal-oral
0.225,0.13,0.175,0.47,3048148,direct contact,vector
0.45,0.085,0.11,0.355,3052505,direct contact,direct contact
0.2,0.07,0.095,0.635,40057,vector,vector
0.1,0.115,0.055,0.73,2748762,vector,vector
0.065,0.03,0.06,0.845,3052396,vector,vector
0.135,0.05,0.565,0.25,3052496,respiratory,respiratory
0.025,0.0,0.005,0.97,3052463,vector,vector
0.11,0.025,0.06,0.805,3048447,vector,vector
0.5,0.135,0.065,0.3,3049953,direct contact,direct contact
0.415,0.34,0.135,0.11,463676,direct contact,direct contact
0.245,0.43,0.145,0.18,1330491,faecal-oral,faecal-oral
0.115,0.05,0.445,0.39,1980456,respiratory,respiratory
