prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.046,0.18,0.718,0.056,277944,respiratory,respiratory
0.222,0.13,0.09,0.558,3046277,vector,vector
0.488,0.174,0.148,0.19,11642,direct contact,direct contact
0.18,0.1,0.204,0.516,1933190,vector,vector
0.752,0.03,0.028,0.19,2951619,direct contact,direct contact
0.256,0.458,0.108,0.178,2003651,faecal-oral,faecal-oral
0.042,0.02,0.014,0.924,11039,vector,vector
0.084,0.036,0.024,0.856,2083199,vector,vector
0.218,0.124,0.514,0.144,3052474,respiratory,respiratory
0.184,0.102,0.09,0.624,3047817,vector,vector
0.74,0.052,0.05,0.158,3052556,direct contact,direct contact
0.136,0.006,0.008,0.85,2169701,vector,vector
0.448,0.224,0.106,0.222,95342,faecal-oral,direct contact
0.28,0.126,0.072,0.522,351073,faecal-oral,vector
0.206,0.096,0.054,0.644,3048215,vector,vector
0.188,0.094,0.08,0.638,3052456,vector,vector
0.448,0.228,0.166,0.158,338079,direct contact,direct contact
0.582,0.21,0.088,0.12,194440,direct contact,direct contact
0.654,0.15,0.082,0.114,194443,direct contact,direct contact
0.286,0.036,0.042,0.636,1972576,vector,vector
0.22,0.06,0.04,0.68,11318,vector,vector
0.058,0.026,0.01,0.906,3052389,vector,vector
0.148,0.106,0.658,0.088,3052302,respiratory,respiratory
0.062,0.058,0.026,0.854,60876,vector,vector
0.128,0.01,0.012,0.85,3047385,vector,vector
0.424,0.192,0.28,0.104,147711,direct contact,direct contact
0.84,0.036,0.03,0.094,3052461,direct contact,direct contact
0.282,0.346,0.17,0.202,1330491,faecal-oral,faecal-oral
0.126,0.188,0.342,0.344,3052493,respiratory,vector
