prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.122,0.074,0.666,0.138,2169991,respiratory,respiratory
0.056,0.044,0.056,0.844,3052389,vector,vector
0.468,0.204,0.204,0.124,338079,direct contact,direct contact
0.082,0.044,0.014,0.86,60877,vector,vector
0.646,0.134,0.074,0.146,1897087,direct contact,direct contact
0.218,0.318,0.228,0.236,2003650,faecal-oral,faecal-oral
0.144,0.102,0.182,0.572,3052428,vector,vector
0.09,0.144,0.06,0.706,3052440,vector,vector
0.17,0.096,0.618,0.116,3052325,respiratory,respiratory
0.084,0.054,0.024,0.838,60875,vector,vector
0.45,0.28,0.05,0.22,138948,direct contact,direct contact
0.1,0.052,0.004,0.844,2083198,vector,vector
0.262,0.348,0.228,0.162,1239573,faecal-oral,faecal-oral
0.248,0.4,0.188,0.164,2003651,faecal-oral,faecal-oral
0.118,0.036,0.02,0.826,3048360,vector,vector
0.068,0.028,0.008,0.896,59304,vector,vector
0.798,0.07,0.082,0.05,3052557,direct contact,direct contact
0.156,0.082,0.51,0.252,3052314,direct contact,respiratory
0.334,0.154,0.074,0.438,3052230,direct contact,vector
0.18,0.08,0.072,0.668,1972579,vector,vector
0.068,0.046,0.046,0.84,3052396,vector,vector
0.082,0.008,0.02,0.89,3048459,vector,vector
0.12,0.058,0.538,0.284,1980456,respiratory,respiratory
0.136,0.06,0.146,0.658,3052518,vector,vector
0.07,0.03,0.008,0.892,2083199,vector,vector
0.292,0.118,0.122,0.468,3048148,direct contact,vector
0.704,0.042,0.108,0.146,3052223,direct contact,direct contact
0.234,0.256,0.138,0.372,1239565,faecal-oral,vector
0.132,0.324,0.45,0.094,290028,respiratory,respiratory
