prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.26,0.12,0.56,0.06,3052317,respiratory,respiratory
0.64,0.06,0.08,0.22,1972577,vector,direct contact
0.82,0.06,0.02,0.1,3052560,direct contact,direct contact
0.02,0.04,0.0,0.94,59304,vector,vector
0.92,0.0,0.0,0.08,3052460,direct contact,direct contact
0.36,0.38,0.06,0.2,95342,faecal-oral,faecal-oral
0.1,0.04,0.04,0.82,11034,vector,vector
0.18,0.04,0.14,0.64,3052428,vector,vector
0.18,0.06,0.66,0.1,3052299,respiratory,respiratory
0.3,0.04,0.02,0.64,1972576,vector,vector
0.7,0.12,0.06,0.12,194440,direct contact,direct contact
0.16,0.02,0.0,0.82,3048170,vector,vector
0.16,0.28,0.34,0.22,67605,faecal-oral,respiratory
0.26,0.42,0.22,0.1,2003649,faecal-oral,faecal-oral
0.08,0.02,0.0,0.9,59302,vector,vector
0.22,0.08,0.54,0.16,3052676,vector,respiratory
0.72,0.16,0.02,0.1,11723,direct contact,direct contact
0.92,0.02,0.02,0.04,3052458,direct contact,direct contact
0.36,0.18,0.0,0.46,3052230,direct contact,vector
0.1,0.16,0.24,0.5,1933190,vector,vector
0.06,0.0,0.0,0.94,48543,vector,vector
0.28,0.02,0.0,0.7,3048175,vector,vector
0.26,0.24,0.1,0.4,2846071,respiratory,vector
0.12,0.16,0.12,0.6,3052431,vector,vector
0.12,0.08,0.02,0.78,40058,vector,vector
0.36,0.22,0.04,0.38,138950,direct contact,vector
0.56,0.2,0.18,0.06,338478,direct contact,direct contact
0.38,0.26,0.22,0.14,1239572,faecal-oral,direct contact
0.3,0.12,0.56,0.02,3052302,respiratory,respiratory
