prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.108,0.046,0.37,0.476,3052303,respiratory,vector
0.222,0.166,0.016,0.596,204269,vector,vector
0.024,0.002,0.006,0.968,3048233,direct contact,vector
0.068,0.022,0.006,0.904,11039,vector,vector
0.688,0.06,0.046,0.206,11292,direct contact,direct contact
0.21,0.362,0.3,0.128,1239570,faecal-oral,faecal-oral
0.092,0.02,0.11,0.778,3052444,vector,vector
0.064,0.02,0.002,0.914,3048459,vector,vector
0.198,0.062,0.648,0.092,3052317,respiratory,respiratory
0.128,0.202,0.058,0.612,2748762,vector,vector
0.718,0.07,0.068,0.144,249583,direct contact,direct contact
0.202,0.042,0.266,0.49,3052537,vector,vector
0.376,0.412,0.076,0.136,1330524,faecal-oral,faecal-oral
0.35,0.256,0.214,0.18,1330491,faecal-oral,direct contact
0.542,0.08,0.07,0.308,1972577,vector,direct contact
0.122,0.264,0.044,0.57,40053,vector,vector
0.712,0.148,0.06,0.08,194440,direct contact,direct contact
0.784,0.04,0.04,0.136,90961,direct contact,direct contact
0.508,0.06,0.176,0.256,3052505,direct contact,direct contact
0.348,0.118,0.06,0.474,3052464,vector,vector
0.178,0.098,0.032,0.692,11569,vector,vector
0.196,0.062,0.358,0.384,3052684,vector,vector
0.118,0.034,0.668,0.18,3052496,respiratory,respiratory
0.04,0.01,0.006,0.944,3048168,vector,vector
0.2,0.108,0.052,0.64,3046277,vector,vector
0.646,0.03,0.114,0.21,1987017,direct contact,direct contact
0.612,0.134,0.17,0.084,338079,direct contact,direct contact
0.276,0.252,0.268,0.204,2003650,faecal-oral,direct contact
0.442,0.22,0.056,0.282,2846071,respiratory,direct contact
