prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.19333333333333333,0.06333333333333334,0.43666666666666665,0.30666666666666664,3052470,respiratory,respiratory
0.06666666666666667,0.02,0.006666666666666667,0.9066666666666666,59302,vector,vector
0.6666666666666666,0.07333333333333333,0.04666666666666667,0.21333333333333335,2951619,direct contact,direct contact
0.11333333333333333,0.06666666666666667,0.04666666666666667,0.7733333333333333,3047395,vector,vector
0.5766666666666667,0.24666666666666667,0.043333333333333335,0.13333333333333333,194443,direct contact,direct contact
0.21333333333333335,0.35,0.28,0.15666666666666668,1239570,faecal-oral,faecal-oral
0.2833333333333333,0.12,0.06666666666666667,0.53,1972579,vector,vector
0.26666666666666666,0.04,0.17333333333333334,0.52,3052401,vector,vector
0.2633333333333333,0.30666666666666664,0.29333333333333333,0.13666666666666666,1335626,respiratory,faecal-oral
0.08333333333333333,0.04,0.023333333333333334,0.8533333333333334,3048443,vector,vector
0.25,0.25,0.08,0.42,3052230,direct contact,vector
0.03666666666666667,0.056666666666666664,0.006666666666666667,0.9,60877,vector,vector
0.39666666666666667,0.28,0.08,0.24333333333333335,95342,faecal-oral,direct contact
0.19,0.3333333333333333,0.14,0.33666666666666667,1348384,faecal-oral,vector
0.17,0.15333333333333332,0.05,0.6266666666666667,204269,vector,vector
0.09333333333333334,0.056666666666666664,0.01,0.84,48543,vector,vector
0.62,0.14666666666666667,0.11666666666666667,0.11666666666666667,338079,direct contact,direct contact
0.49333333333333335,0.2966666666666667,0.06,0.15,194440,direct contact,direct contact
0.34,0.2,0.06,0.4,138948,direct contact,vector
0.02666666666666667,0.07,0.016666666666666666,0.8866666666666667,2083199,vector,vector
0.19,0.08,0.21,0.52,3052456,vector,vector
0.17666666666666667,0.08666666666666667,0.07333333333333333,0.6633333333333333,3047817,vector,vector
0.2833333333333333,0.09333333333333334,0.4633333333333333,0.16,3052474,respiratory,respiratory
0.5533333333333333,0.08,0.06,0.30666666666666664,1972577,vector,direct contact
0.07666666666666666,0.013333333333333334,0.02,0.89,3048225,vector,vector
0.67,0.09666666666666666,0.03,0.20333333333333334,11723,direct contact,direct contact
0.7566666666666667,0.07333333333333333,0.016666666666666666,0.15333333333333332,3052345,direct contact,direct contact
0.3,0.31333333333333335,0.17,0.21666666666666667,1239572,faecal-oral,faecal-oral
0.19666666666666666,0.10666666666666667,0.53,0.16666666666666666,3052477,respiratory,respiratory
