prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.26,0.045,0.6,0.095,3052325,respiratory,respiratory
0.13,0.025,0.045,0.8,3048360,vector,vector
0.13,0.235,0.06,0.575,12110,direct contact,vector
0.235,0.075,0.13,0.56,3052401,vector,vector
0.09,0.015,0.02,0.875,3048184,direct contact,vector
0.225,0.31,0.25,0.215,1239573,faecal-oral,faecal-oral
0.12,0.055,0.08,0.745,3047817,vector,vector
0.025,0.02,0.005,0.95,11029,vector,vector
0.29,0.475,0.125,0.11,1335626,respiratory,faecal-oral
0.105,0.02,0.01,0.865,2169701,vector,vector
0.49,0.22,0.165,0.125,463676,direct contact,direct contact
0.125,0.03,0.025,0.82,3048175,vector,vector
0.115,0.465,0.07,0.35,36427,faecal-oral,faecal-oral
0.19,0.39,0.18,0.24,67605,faecal-oral,faecal-oral
0.085,0.035,0.005,0.875,332097,vector,vector
0.12,0.035,0.1,0.745,3052444,vector,vector
0.64,0.17,0.055,0.135,194440,direct contact,direct contact
0.21,0.19,0.145,0.455,2955935,direct contact,vector
0.635,0.105,0.07,0.19,1897087,direct contact,direct contact
0.35,0.1,0.1,0.45,1972578,vector,vector
0.08,0.04,0.005,0.875,59304,vector,vector
0.01,0.005,0.0,0.985,3052466,vector,vector
0.175,0.3,0.36,0.165,694003,respiratory,respiratory
0.055,0.215,0.09,0.64,3052387,vector,vector
0.065,0.04,0.0,0.895,11039,vector,vector
0.505,0.11,0.075,0.31,3049953,direct contact,direct contact
0.265,0.105,0.06,0.57,2955291,direct contact,vector
0.515,0.2,0.075,0.21,95342,faecal-oral,direct contact
0.215,0.13,0.43,0.225,3052499,respiratory,respiratory
