prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.19,0.05,0.65,0.11,2169991,respiratory,respiratory
0.125,0.08,0.06,0.735,3052387,vector,vector
0.385,0.215,0.3,0.1,147711,direct contact,direct contact
0.315,0.015,0.01,0.66,3048287,vector,vector
0.265,0.095,0.135,0.505,3048148,direct contact,vector
0.14,0.28,0.345,0.235,67605,faecal-oral,respiratory
0.195,0.06,0.15,0.595,3052456,vector,vector
0.085,0.01,0.005,0.9,3052466,vector,vector
0.15,0.38,0.26,0.21,1335626,respiratory,faecal-oral
0.31,0.035,0.045,0.61,3047837,vector,vector
0.59,0.08,0.045,0.285,3049953,direct contact,direct contact
0.1,0.02,0.01,0.87,11033,vector,vector
0.3,0.335,0.165,0.2,1239572,faecal-oral,faecal-oral
0.21,0.26,0.145,0.385,1348384,faecal-oral,vector
0.25,0.06,0.045,0.645,1972573,vector,vector
0.44,0.065,0.045,0.45,3052464,vector,vector
0.74,0.145,0.045,0.07,194441,direct contact,direct contact
0.345,0.205,0.05,0.4,138949,direct contact,vector
0.655,0.09,0.04,0.215,3051375,direct contact,direct contact
0.545,0.035,0.03,0.39,3048175,vector,direct contact
0.065,0.035,0.045,0.855,3052396,vector,vector
0.11,0.045,0.13,0.715,3052418,vector,vector
0.23,0.05,0.515,0.205,3052489,respiratory,respiratory
0.12,0.085,0.065,0.73,3052413,vector,vector
0.155,0.13,0.085,0.63,1933191,vector,vector
0.67,0.135,0.095,0.1,3052557,direct contact,direct contact
0.445,0.045,0.17,0.34,3052505,direct contact,direct contact
0.4,0.355,0.105,0.14,2003652,faecal-oral,direct contact
0.22,0.095,0.585,0.1,3052325,respiratory,respiratory
