prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.226,0.084,0.586,0.104,3052325,respiratory,respiratory
0.206,0.11,0.262,0.422,1933191,vector,vector
0.452,0.202,0.04,0.306,138950,direct contact,direct contact
0.23,0.136,0.284,0.35,1933190,vector,vector
0.634,0.12,0.112,0.134,11676,direct contact,direct contact
0.37,0.382,0.13,0.118,2003649,faecal-oral,faecal-oral
0.096,0.076,0.076,0.752,3048447,vector,vector
0.174,0.058,0.31,0.458,3052514,vector,vector
0.14,0.222,0.548,0.09,290028,respiratory,respiratory
0.048,0.032,0.004,0.916,60877,vector,vector
0.692,0.048,0.016,0.244,3052459,direct contact,direct contact
0.248,0.11,0.052,0.59,11569,vector,vector
0.118,0.384,0.112,0.386,36427,faecal-oral,vector
0.164,0.178,0.506,0.152,693997,faecal-oral,respiratory
0.074,0.052,0.012,0.862,2083198,vector,vector
0.074,0.044,0.264,0.618,3052381,vector,vector
0.692,0.036,0.074,0.198,3052223,direct contact,direct contact
0.69,0.126,0.074,0.11,194443,direct contact,direct contact
0.286,0.122,0.032,0.56,2955291,direct contact,vector
0.36,0.056,0.042,0.542,3052465,vector,vector
0.292,0.098,0.24,0.37,1933189,vector,vector
0.322,0.098,0.124,0.456,3052464,vector,vector
0.234,0.104,0.436,0.226,3052489,respiratory,respiratory
0.118,0.022,0.008,0.852,3047385,vector,vector
0.134,0.06,0.034,0.772,3047395,vector,vector
0.498,0.178,0.14,0.184,11642,direct contact,direct contact
0.242,0.176,0.15,0.432,2955935,direct contact,vector
0.256,0.282,0.09,0.372,1239565,faecal-oral,vector
0.292,0.332,0.27,0.106,1335626,respiratory,faecal-oral
