prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.326,0.14,0.226,0.308,290028,respiratory,direct contact
0.122,0.086,0.068,0.724,3048459,vector,vector
0.31,0.154,0.186,0.35,1987017,direct contact,vector
0.16,0.076,0.078,0.686,3048168,vector,vector
0.312,0.212,0.106,0.37,3052610,direct contact,vector
0.294,0.338,0.114,0.254,2003652,faecal-oral,faecal-oral
0.268,0.13,0.164,0.438,1933189,vector,vector
0.118,0.088,0.07,0.724,3052418,vector,vector
0.256,0.13,0.344,0.27,3052303,respiratory,respiratory
0.264,0.122,0.11,0.504,1972572,vector,vector
0.242,0.176,0.11,0.472,3052230,direct contact,vector
0.092,0.076,0.068,0.764,3048225,vector,vector
0.376,0.272,0.112,0.24,1330524,faecal-oral,direct contact
0.296,0.14,0.134,0.43,1348384,faecal-oral,vector
0.2,0.116,0.11,0.574,3052426,vector,vector
0.306,0.118,0.15,0.426,1933190,vector,vector
0.386,0.162,0.128,0.324,3052557,direct contact,direct contact
0.326,0.194,0.13,0.35,3049954,direct contact,vector
0.346,0.15,0.112,0.392,3052223,direct contact,vector
0.184,0.098,0.108,0.61,3052440,vector,vector
0.162,0.084,0.042,0.712,11034,vector,vector
0.122,0.092,0.054,0.732,3048440,vector,vector
0.112,0.062,0.612,0.214,3052480,respiratory,respiratory
0.086,0.046,0.06,0.808,3048448,vector,vector
0.14,0.084,0.06,0.716,11024,vector,vector
0.368,0.156,0.11,0.366,11676,direct contact,direct contact
0.378,0.13,0.11,0.382,3052345,direct contact,vector
0.28,0.302,0.15,0.268,1239573,faecal-oral,faecal-oral
0.278,0.172,0.112,0.438,2846071,respiratory,vector
