prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.248,0.192,0.266,0.294,11137,respiratory,vector
0.208,0.094,0.104,0.594,2748762,vector,vector
0.294,0.166,0.172,0.368,694009,direct contact,vector
0.188,0.104,0.056,0.652,59304,vector,vector
0.312,0.13,0.104,0.454,2955291,direct contact,vector
0.338,0.23,0.132,0.3,1803956,faecal-oral,direct contact
0.114,0.062,0.06,0.764,3052387,vector,vector
0.234,0.092,0.09,0.584,1972574,vector,vector
0.184,0.09,0.608,0.118,3052474,respiratory,respiratory
0.234,0.144,0.11,0.512,40053,vector,vector
0.34,0.286,0.138,0.236,138950,direct contact,direct contact
0.174,0.076,0.08,0.67,48543,vector,vector
0.312,0.256,0.094,0.338,1239570,faecal-oral,vector
0.286,0.366,0.106,0.242,2003649,faecal-oral,faecal-oral
0.176,0.084,0.084,0.656,11024,vector,vector
0.186,0.074,0.084,0.656,3052426,vector,vector
0.722,0.08,0.064,0.134,11292,direct contact,direct contact
0.368,0.214,0.12,0.298,138951,direct contact,direct contact
0.38,0.146,0.148,0.326,3048148,direct contact,direct contact
0.276,0.142,0.142,0.44,1933189,vector,vector
0.166,0.106,0.104,0.624,3052390,vector,vector
0.256,0.136,0.162,0.446,1933191,vector,vector
0.198,0.138,0.354,0.31,3052303,respiratory,respiratory
0.086,0.076,0.038,0.8,11029,vector,vector
0.256,0.118,0.194,0.432,1933190,vector,vector
0.404,0.12,0.13,0.346,3052342,direct contact,direct contact
0.67,0.094,0.086,0.15,3052458,direct contact,direct contact
0.272,0.154,0.096,0.478,28876,faecal-oral,vector
0.272,0.198,0.234,0.296,694003,respiratory,vector
