prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.04,0.098,0.066,0.378,0.098,0.32,3049952,3,3
0.264,0.076,0.072,0.272,0.062,0.254,36427,0,3
0.052,0.104,0.078,0.116,0.116,0.534,3052428,5,5
0.066,0.172,0.068,0.022,0.022,0.65,2083198,1,5
0.074,0.22,0.048,0.096,0.074,0.488,11318,1,5
0.128,0.098,0.168,0.246,0.08,0.28,2955465,3,5
0.038,0.136,0.036,0.034,0.634,0.122,3052314,4,4
0.06,0.05,0.702,0.066,0.044,0.078,11723,2,2
0.078,0.178,0.074,0.03,0.042,0.598,60875,5,5
0.066,0.12,0.026,0.068,0.418,0.302,3052458,4,4
0.04,0.07,0.066,0.06,0.076,0.688,3052418,5,5
0.044,0.086,0.154,0.094,0.224,0.398,3052537,5,5
0.186,0.026,0.114,0.604,0.038,0.032,290028,3,3
0.234,0.208,0.248,0.122,0.068,0.12,2846071,5,2
0.092,0.06,0.26,0.156,0.168,0.264,3052499,4,5
0.032,0.232,0.024,0.016,0.096,0.6,1972575,5,5
0.234,0.184,0.214,0.088,0.092,0.188,3052610,2,0
0.268,0.13,0.056,0.124,0.102,0.32,28876,0,5
0.052,0.12,0.036,0.048,0.354,0.39,3052459,5,5
0.046,0.128,0.084,0.032,0.332,0.378,3052640,5,5
0.014,0.356,0.068,0.02,0.014,0.528,3052468,1,5
0.036,0.172,0.02,0.018,0.036,0.718,11039,1,5
0.066,0.148,0.104,0.02,0.408,0.254,3052676,4,4
0.342,0.08,0.076,0.186,0.048,0.268,1239565,0,0
0.002,0.332,0.066,0.002,0.014,0.584,3048287,1,5
0.448,0.05,0.146,0.126,0.114,0.116,2003649,0,0
0.362,0.124,0.198,0.094,0.092,0.13,1678143,2,0
0.102,0.046,0.404,0.116,0.162,0.17,3052789,5,2
0.02,0.068,0.056,0.06,0.02,0.776,3052389,5,5
0.022,0.206,0.026,0.012,0.008,0.726,3048168,5,5
