prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.032,0.286,0.018,0.012,0.15,0.502,1972577,5,5
0.046,0.28,0.032,0.012,0.314,0.316,3051375,5,5
0.044,0.07,0.024,0.048,0.452,0.362,3052459,5,4
0.144,0.066,0.044,0.108,0.042,0.596,3052387,5,5
0.084,0.252,0.06,0.05,0.062,0.492,11318,1,5
0.024,0.396,0.204,0.012,0.058,0.306,3048175,5,1
0.108,0.048,0.18,0.084,0.382,0.198,3052474,4,4
0.116,0.038,0.094,0.498,0.078,0.176,3049954,3,3
0.044,0.232,0.032,0.016,0.064,0.612,11039,1,5
0.15,0.144,0.036,0.086,0.068,0.516,2955291,3,5
0.034,0.454,0.022,0.006,0.222,0.262,249583,1,1
0.106,0.014,0.52,0.23,0.05,0.08,338079,2,2
0.114,0.174,0.03,0.04,0.352,0.29,1897087,1,4
0.022,0.512,0.012,0.008,0.188,0.258,90961,1,1
0.028,0.328,0.168,0.026,0.02,0.43,59300,5,5
0.056,0.172,0.114,0.026,0.086,0.546,2169701,5,5
0.066,0.15,0.122,0.038,0.306,0.318,3052676,4,5
0.25,0.038,0.136,0.442,0.038,0.096,67605,0,3
0.048,0.236,0.094,0.014,0.054,0.554,37124,5,5
0.046,0.064,0.114,0.212,0.048,0.516,3052401,5,5
0.516,0.024,0.07,0.254,0.05,0.086,2003651,0,0
0.106,0.036,0.64,0.062,0.08,0.076,194440,2,2
0.288,0.166,0.056,0.078,0.258,0.154,118027,3,0
0.062,0.118,0.058,0.052,0.082,0.628,3052518,4,5
0.364,0.166,0.108,0.044,0.16,0.158,95342,0,0
0.056,0.308,0.082,0.03,0.058,0.466,59301,5,5
0.09,0.038,0.238,0.084,0.22,0.33,3052501,2,5
0.034,0.064,0.03,0.01,0.822,0.04,3052317,4,4
0.058,0.246,0.058,0.014,0.038,0.586,60877,5,5
0.478,0.126,0.124,0.098,0.052,0.122,1821750,0,0
