prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.084,0.082,0.068,0.078,0.092,0.596,3052428,5,5
0.244,0.04,0.192,0.218,0.186,0.12,147711,3,0
0.482,0.034,0.07,0.246,0.062,0.106,1239570,0,0
0.068,0.308,0.178,0.062,0.01,0.374,11033,1,5
0.32,0.172,0.056,0.09,0.104,0.258,138949,0,0
0.416,0.06,0.114,0.092,0.152,0.166,1330491,0,0
0.068,0.07,0.136,0.078,0.22,0.428,3052537,5,5
0.222,0.034,0.064,0.538,0.036,0.106,11137,3,3
0.052,0.054,0.15,0.21,0.062,0.472,3052401,5,5
0.154,0.25,0.104,0.042,0.076,0.374,1821749,5,5
0.11,0.064,0.16,0.064,0.278,0.324,3052477,2,5
0.128,0.254,0.082,0.094,0.174,0.268,2748762,5,5
0.062,0.2,0.064,0.032,0.046,0.596,60875,5,5
0.122,0.092,0.11,0.22,0.112,0.344,2955465,3,5
0.048,0.266,0.03,0.032,0.292,0.332,3051375,5,5
0.1,0.112,0.126,0.06,0.402,0.2,3052474,4,4
0.044,0.184,0.034,0.04,0.038,0.66,11039,1,5
0.034,0.036,0.054,0.016,0.794,0.066,3052299,4,4
0.024,0.464,0.018,0.008,0.244,0.242,249583,1,1
0.11,0.266,0.116,0.076,0.15,0.282,40057,5,5
0.022,0.228,0.024,0.016,0.05,0.66,3047385,5,5
0.1,0.046,0.17,0.082,0.18,0.422,3052498,2,5
0.29,0.114,0.068,0.066,0.166,0.296,138950,0,5
0.036,0.308,0.016,0.036,0.172,0.432,1972577,5,5
0.062,0.036,0.06,0.06,0.696,0.086,3052302,4,4
0.032,0.042,0.064,0.034,0.778,0.05,3052317,4,4
0.03,0.104,0.038,0.02,0.372,0.436,3052303,1,5
0.008,0.4,0.13,0.01,0.024,0.428,3048184,1,5
0.1,0.216,0.34,0.036,0.064,0.244,3052230,2,2
0.026,0.202,0.154,0.042,0.022,0.554,59300,5,5
